"","datetime","xa_raw","ya_raw","za_raw","xa_cal","ya_cal","za_cal","xm_raw","ym_raw","zm_raw","xm_cal","ym_cal","zm_cal","a_modulus","xa_norm","ya_norm","za_norm","Gproj_XY","tiltAngle","pitchRadians","rollRadians","azimuthDegrees","m_modulus","xm_norm","ym_norm","zm_norm","xm_comp","ym_comp","zm_comp","headingDegrees","azimuthDegrees_adjusted","Pertsev"
"568",2016-04-01 16:30:00,-158,-247,998,-173.9501345,-229.9765263,995.1446408,228,212,-318,28577.76786,15502.90024,-22625.7067,1036.1,-0.1679,-0.222,0.9605,0.2783,16.2,0.1687,-0.2238,232.9,39610,0.7215,0.3914,-0.5712,0.6153,0.2297,-0.754,20.5,253.4,11.5866666666667
"569",2016-04-01 16:45:00,-170,-218,1004,-185.6632195,-202.2416873,1001.12047,234,201,-318,29059.23659,14621.20288,-22619.86879,1038.1,-0.1789,-0.1948,0.9644,0.2645,15.3,0.1798,-0.1961,227.4,39621.7,0.7334,0.369,-0.5709,0.6195,0.227,-0.7515,20.1,247.6,11.5666666666667
"570",2016-04-01 17:00:00,-163,-177,1014,-178.8894855,-163.0510193,1011.062225,231,190,-328,28797.43825,13733.97312,-23524.44074,1039.6,-0.1721,-0.1568,0.9725,0.2328,13.5,0.1729,-0.1575,222.3,39639.8,0.7265,0.3465,-0.5935,0.6135,0.2309,-0.7552,20.6,243,11.1266666666667
"571",2016-04-01 17:15:00,-161,-217,1002,-176.9002915,-201.2956893,999.1349048,229,200,-319,28649.62715,14537.07037,-22714.06206,1034.4,-0.171,-0.1946,0.9659,0.2591,15,0.1719,-0.1958,228.7,39345.3,0.7282,0.3695,-0.5773,0.6187,0.2275,-0.752,20.2,248.9,11.34
"572",2016-04-01 17:30:00,-153,-194,1009,-169.1351245,-179.3132773,1006.088151,228,186,-329,28548.80989,13409.64579,-23616.75355,1035.8,-0.1633,-0.1731,0.9713,0.238,13.8,0.164,-0.174,226.7,39403.1,0.7245,0.3403,-0.5994,0.6169,0.2123,-0.7578,19,245.7,10.58
"573",2016-04-01 17:45:00,-202,-194,1002,-216.8413915,-179.2741893,999.1717518,242,195,-311,29713.81388,14142.99019,-21980.64447,1038,-0.2089,-0.1727,0.9626,0.271,15.7,0.2104,-0.1736,219.6,39573.8,0.7508,0.3574,-0.5554,0.6183,0.2311,-0.7512,20.5,240.1,10.6733333333333
"574",2016-04-01 18:00:00,-159,-212,1005,-174.9588725,-196.5159493,1002.111585,224,207,-322,28244.13609,15097.61011,-22989.69641,1036.1,-0.1689,-0.1897,0.9672,0.254,14.7,0.1697,-0.1908,228.3,39423.3,0.7164,0.383,-0.5832,0.6077,0.244,-0.7558,21.9,250.2,10.3333333333333
"575",2016-04-01 18:15:00,-160,-158,1016,-175.9867415,-144.8913933,1013.058578,233,184,-332,28952.64793,13252.55017,-23883.57526,1038.4,-0.1695,-0.1395,0.9756,0.2195,12.7,0.1703,-0.14,219.5,39803.4,0.7274,0.333,-0.6,0.6152,0.23,-0.7541,20.5,240,10.0933333333333
"576",2016-04-01 18:30:00,-147,-194,1013,-163.2949425,-179.3155273,1010.050191,226,190,-330,28387.67618,13730.50737,-23709.05973,1038.8,-0.1572,-0.1726,0.9724,0.2335,13.5,0.1579,-0.1735,227.7,39452.6,0.7195,0.348,-0.601,0.6161,0.2208,-0.7561,19.7,247.4,10.4333333333333
"577",2016-04-01 18:45:00,-128,-176,1016,-144.8131555,-162.1255313,1013.02978,220,185,-340,27885.51211,13324.40453,-24616.59976,1036.1,-0.1398,-0.1565,0.9777,0.2098,12.1,0.1402,-0.1571,228.2,39511,0.7058,0.3372,-0.623,0.6118,0.2211,-0.7595,19.9,248.1,9.75333333333333
"578",2016-04-01 19:00:00,-138,-147,1019,-154.5775805,-134.3949393,1016.03118,227,175,-340,28449.31456,12524.00089,-24610.06731,1036.5,-0.1491,-0.1297,0.9803,0.1976,11.4,0.1497,-0.13,221,39646.8,0.7176,0.3159,-0.6207,0.617,0.2198,-0.7557,19.6,240.6,9.76666666666667
"579",2016-04-01 19:15:00,-123,-147,1020,-139.9731115,-134.4078273,1017.015669,222,171,-346,28033.04381,12198.75054,-25155.603,1035.4,-0.1352,-0.1298,0.9823,0.1874,10.8,0.1356,-0.1302,223.8,39591.2,0.7081,0.3081,-0.6354,0.6157,0.2114,-0.7591,18.9,242.8,9.12
"580",2016-04-01 19:30:00,-133,-119,1020,-149.7352855,-107.6354853,1017.042725,226,159,-347,28349.69246,11235.13249,-25241.5799,1033.6,-0.1449,-0.1041,0.984,0.1784,10.3,0.1454,-0.1043,215.7,39586.2,0.7162,0.2838,-0.6376,0.6162,0.2058,-0.7602,18.5,234.2,8.56666666666667
"581",2016-04-01 19:45:00,-106,-122,1021,-123.4441455,-110.5268163,1018.019441,218,158,-355,27689.06437,11149.5603,-25970.44377,1031.4,-0.1197,-0.1072,0.987,0.1606,9.2,0.12,-0.1074,221.8,39565.9,0.6998,0.2818,-0.6564,0.6162,0.2014,-0.7614,18.1,239.9,8.68666666666667
"582",2016-04-01 20:00:00,-85,-86,1026,-103.0323625,-76.13211032,1022.995022,211,145,-367,27097.62586,10098.48915,-27058.64534,1031,-0.0999,-0.0738,0.9922,0.1243,7.1,0.1001,-0.0739,216.5,39603.4,0.6842,0.255,-0.6832,0.6125,0.199,-0.765,18,234.5,8.24666666666667
"583",2016-04-01 20:15:00,-77,-84,1027,-95.24534645,-74.22694932,1023.984247,212,141,-368,27175.38333,9777.110915,-27147.78688,1031.1,-0.0924,-0.072,0.9931,0.1171,6.7,0.0925,-0.0721,217.9,39637,0.6856,0.2467,-0.6849,0.6194,0.1924,-0.7611,17.3,235.2,8.08666666666667
"584",2016-04-01 20:30:00,-59,-62,1031,-77.74131845,-53.21191732,1027.958689,210,127,-377,26993.85952,8648.838761,-27960.94374,1032.3,-0.0753,-0.0515,0.9958,0.0913,5.2,0.0754,-0.0516,214.4,39815.6,0.678,0.2172,-0.7023,0.6232,0.1782,-0.7615,16,230.3,8.06
"585",2016-04-01 20:45:00,-77,-76,1029,-95.25354245,-66.57870332,1025.973061,208,138,-370,26845.0059,9532.713072,-27331.31823,1032.5,-0.0923,-0.0645,0.9936,0.1126,6.5,0.0924,-0.0645,215,39478.2,0.68,0.2415,-0.6923,0.6132,0.1925,-0.7661,17.4,232.4,7.65333333333333
"586",2016-04-01 21:00:00,-48,-58,1033,-67.03559145,-49.39703032,1029.939369,203,127,-381,26419.12475,8644.119076,-28327.80326,1033.3,-0.0649,-0.0478,0.9967,0.0806,4.6,0.0649,-0.0478,216.4,39688.2,0.6657,0.2178,-0.7138,0.618,0.1814,-0.765,16.4,232.7,7.79333333333333
"587",2016-04-01 21:15:00,-61,-77,1031,-79.67494545,-67.54752632,1027.947476,206,139,-375,26678.10077,9612.346512,-27784.63938,1033.2,-0.0771,-0.0654,0.9949,0.1011,5.8,0.0772,-0.0654,220.3,39700.2,0.672,0.2421,-0.6999,0.616,0.1926,-0.7638,17.4,237.7,7.40666666666667
"588",2016-04-01 21:30:00,-69,-78,1028,-87.46198245,-68.49847232,1024.9767,207,138,-371,26762.51954,9532.086106,-27422.4385,1031,-0.0848,-0.0664,0.9942,0.1078,6.2,0.0849,-0.0665,218.1,39485.2,0.6778,0.2414,-0.6945,0.6164,0.1911,-0.7639,17.2,235.3,7.21333333333333
"589",2016-04-01 21:45:00,-46,-73,1031,-65.07368245,-63.73790532,1027.944014,201,139,-377,26268.3387,9608.880761,-27969.25837,1032,-0.0631,-0.0618,0.9961,0.0883,5.1,0.0631,-0.0618,224.4,39555.5,0.6641,0.2429,-0.7071,0.6182,0.1963,-0.7611,17.6,242,7.42
"590",2016-04-01 22:00:00,-42,-70,1028,-61.18043945,-60.87649132,1024.971114,198,137,-379,26020.295,9445.776646,-28152.09518,1028.6,-0.0595,-0.0592,0.9965,0.0839,4.8,0.0595,-0.0592,224.9,39481.9,0.659,0.2392,-0.713,0.6155,0.1944,-0.7638,17.5,242.4,7.42
"591",2016-04-01 22:15:00,-51,-86,1029,-69.92922645,-76.16073132,1025.953395,201,142,-376,26271.44042,9850.439818,-27879.22574,1031.2,-0.0678,-0.0739,0.995,0.1003,5.8,0.0679,-0.0739,227.4,39553.4,0.6642,0.249,-0.7049,0.6149,0.1931,-0.7646,17.4,244.9,7.8
"592",2016-04-01 22:30:00,-40,-78,1030,-59.22670545,-68.52333532,1026.946124,197,138,-380,25938.54592,9525.706134,-28243.31372,1030.9,-0.0574,-0.0665,0.9961,0.0879,5,0.0575,-0.0665,229.2,39512.4,0.6565,0.2411,-0.7148,0.6143,0.1906,-0.7657,17.2,246.4,7.86666666666667
"593",2016-04-01 22:45:00,-36,-69,1032,-55.34117045,-59.92291232,1028.933961,196,136,-384,25851.91532,9364.297176,-28605.21979,1032.2,-0.0536,-0.0581,0.9969,0.079,4.5,0.0536,-0.0581,227.3,39677.1,0.6516,0.236,-0.721,0.612,0.1918,-0.7673,17.4,244.7,7.64666666666667
"594",2016-04-01 23:00:00,-65,-92,1031,-83.55589445,-81.88130932,1027.937155,207,149,-374,26767.95985,10418.53802,-27694.50184,1034.6,-0.0808,-0.0791,0.9936,0.1131,6.5,0.0809,-0.0792,224.4,39900.6,0.6709,0.2611,-0.6941,0.6126,0.2013,-0.7643,18.2,242.6,7.58666666666667
"595",2016-04-01 23:15:00,-58,-91,1028,-76.73984245,-80.93429232,1024.961303,206,146,-371,26686.82127,10175.80047,-27424.0175,1031,-0.0744,-0.0785,0.9941,0.1082,6.2,0.0745,-0.0786,226.5,39595.6,0.674,0.257,-0.6926,0.6206,0.198,-0.7587,17.7,244.2,7.72666666666667
"596",2016-04-01 23:30:00,-54,-101,1032,-72.83785245,-90.49300632,1028.916165,202,145,-372,26358.80828,10092.40523,-27517.41795,1035.5,-0.0703,-0.0874,0.9937,0.1122,6.4,0.0704,-0.0875,231.2,39418.9,0.6687,0.256,-0.6981,0.6179,0.1901,-0.7629,17.1,248.3,8.31333333333333
"597",2016-04-01 23:45:00,-46,-88,1029,-65.05909545,-78.07695432,1025.949551,201,145,-375,26274.54213,10091.99888,-27789.19311,1031,-0.0631,-0.0757,0.9951,0.0986,5.7,0.0631,-0.0758,230.2,39553,0.6643,0.2552,-0.7026,0.6186,0.1981,-0.7603,17.8,248,8.56666666666667
"598",2016-04-02 00:00:00,-36,-104,1028,-55.30743145,-93.38015532,1024.941,197,150,-380,25947.39319,10492.38359,-28244.49299,1030.7,-0.0537,-0.0906,0.9944,0.1053,6,0.0537,-0.0907,239.4,39763.2,0.6525,0.2639,-0.7103,0.6135,0.1954,-0.7652,17.7,257,8.80666666666667
"599",2016-04-02 00:15:00,-83,-137,1029,-101.0398155,-124.8787943,1025.92651,210,167,-358,27040.25849,11869.00113,-26248.65312,1038.4,-0.0973,-0.1203,0.988,0.1547,8.9,0.0975,-0.1205,231,39510,0.6844,0.3004,-0.6644,0.6165,0.2107,-0.7586,18.9,249.9,8.93333333333333
"600",2016-04-02 00:30:00,-97,-132,1023,-114.6729585,-120.0917093,1019.989715,214,166,-353,27370.35653,11790.84223,-25793.74633,1033.4,-0.111,-0.1162,0.987,0.1607,9.2,0.1112,-0.1165,226.3,39414.2,0.6944,0.2992,-0.6544,0.6175,0.2126,-0.7573,19,245.3,9.36666666666667
"601",2016-04-02 00:45:00,-100,-157,1017,-117.5684405,-143.9895373,1014.023804,214,174,-352,27377.14461,12435.18356,-25704.20506,1030.9,-0.114,-0.1397,0.9836,0.1803,10.4,0.1143,-0.1401,230.8,39558.2,0.6921,0.3144,-0.6498,0.6135,0.2101,-0.7613,18.9,249.7,9.79333333333333
"602",2016-04-02 01:00:00,-125,-170,1017,-141.8980965,-156.3924893,1014.024463,221,179,-342,27960.90513,12842.02368,-24795.8722,1035.8,-0.137,-0.151,0.979,0.2039,11.8,0.1374,-0.1516,227.8,39516.6,0.7076,0.325,-0.6275,0.6149,0.2128,-0.7593,19.1,246.9,9.64666666666667
"603",2016-04-02 01:15:00,-123,-165,1020,-139.9566775,-151.6127493,1017.001143,218,178,-343,27714.4886,12759.36572,-24888.47984,1037.7,-0.1349,-0.1461,0.98,0.1988,11.5,0.1353,-0.1466,227.3,39374.2,0.7039,0.3241,-0.6321,0.6122,0.2152,-0.7609,19.4,246.7,10.52
"604",2016-04-02 01:30:00,-160,-177,1012,-175.9676105,-163.0553723,1009.078529,231,187,-328,28795.22643,13492.30376,-23524.14592,1037.2,-0.1697,-0.1572,0.9729,0.2313,13.4,0.1705,-0.1579,222.8,39554.9,0.728,0.3411,-0.5947,0.6165,0.2253,-0.7544,20.1,242.9,10.68
"605",2016-04-02 01:45:00,-142,-222,1004,-158.3970595,-206.0905673,1001.104754,223,203,-326,28156.03095,14775.08824,-23351.40593,1034.3,-0.1531,-0.1993,0.9679,0.2513,14.6,0.1537,-0.2006,232.5,39450.6,0.7137,0.3745,-0.5919,0.6146,0.2287,-0.7549,20.4,252.9,11.4133333333333
"606",2016-04-02 02:00:00,-178,-205,1006,-193.4652685,-189.8069923,1003.116887,235,199,-318,29139.3585,14460.82724,-22618.87943,1039.1,-0.1862,-0.1827,0.9654,0.2608,15.1,0.1873,-0.1837,224.5,39621.1,0.7355,0.365,-0.5709,0.6163,0.2314,-0.7528,20.6,245,11.2866666666667
"607",2016-04-02 02:15:00,-131,-203,1015,-147.7090415,-187.9309823,1012.01815,222,196,-332,28063.9342,14211.11762,-23893.47553,1039.9,-0.142,-0.1807,0.9732,0.2299,13.3,0.1425,-0.1817,231.8,39502.4,0.7104,0.3598,-0.6049,0.6173,0.2274,-0.7531,20.2,252.1,11.6933333333333
"608",2016-04-02 02:30:00,-165,-225,1003,-180.7880775,-208.9378623,1000.121412,231,205,-317,28818.28622,14941.10658,-22532.31289,1037.6,-0.1742,-0.2014,0.9639,0.2663,15.4,0.1751,-0.2028,229.1,39515,0.7293,0.3781,-0.5702,0.6188,0.2317,-0.7506,20.5,249.7,12.3466666666667
"609",2016-04-02 02:45:00,-186,-262,988,-201.1944875,-244.2964673,985.2332338,232,222,-303,28924.87488,16309.75929,-21268.60642,1034.8,-0.1944,-0.2361,0.9521,0.3058,17.8,0.1957,-0.2383,230.5,39433.6,0.7335,0.4136,-0.5394,0.6146,0.2433,-0.7503,21.6,252.1,12.04
"610",2016-04-02 03:00:00,-201,-299,977,-215.7607155,-279.6573223,974.3070958,239,232,-288,29516.77126,17118.83015,-19909.12769,1036.4,-0.2082,-0.2698,0.9401,0.3408,19.9,0.2097,-0.2732,232.3,39505.3,0.7472,0.4333,-0.504,0.6259,0.2423,-0.7413,21.2,253.5,12.5466666666667
"611",2016-04-02 03:15:00,-251,-212,988,-264.5281025,-196.4456723,985.3025738,249,211,-292,30313.69348,15434.95856,-20260.44557,1038.9,-0.2546,-0.1891,0.9484,0.3171,18.5,0.2574,-0.1902,216.6,39593.5,0.7656,0.3898,-0.5117,0.6101,0.2524,-0.7511,22.5,239.1,12.9266666666667
"612",2016-04-02 03:30:00,-158,-240,1003,-173.9587555,-223.2816883,1000.106185,224,214,-318,28252.85659,15661.06406,-22629.07452,1039.4,-0.1674,-0.2148,0.9622,0.2723,15.8,0.1682,-0.2165,232.1,39440.7,0.7163,0.3971,-0.5737,0.6102,0.2405,-0.7548,21.5,253.6,13.0066666666667
"613",2016-04-02 03:45:00,-227,-248,986,-241.1264785,-230.8790423,983.2804598,246,216,-291,30073.48038,15835.41871,-20172.98794,1038.4,-0.2322,-0.2223,0.9469,0.3215,18.8,0.2343,-0.2242,223.8,39523.7,0.7609,0.4007,-0.5104,0.6216,0.241,-0.7454,21.2,244.9,13.8066666666667
"614",2016-04-02 04:00:00,-227,-293,973,-241.0795955,-273.9018383,970.3588178,241,235,-280,29689.29517,17361.09161,-19185.21728,1036.7,-0.2325,-0.2642,0.936,0.352,20.6,0.2347,-0.2674,228.6,39381.9,0.7539,0.4408,-0.4872,0.6199,0.2537,-0.7425,22.3,250.9,13.0733333333333
"615",2016-04-02 04:15:00,-247,-265,979,-260.5810555,-247.1155243,976.3374078,247,230,-285,30170.73804,16963.28451,-19631.60625,1040.3,-0.2505,-0.2375,0.9385,0.3452,20.2,0.2532,-0.2398,223.5,39792.3,0.7582,0.4263,-0.4934,0.6105,0.2555,-0.7497,22.7,246.2,13.4066666666667
"616",2016-04-02 04:30:00,-254,-278,971,-267.3812455,-259.5413663,968.4006068,244,235,-277,29936.75422,17362.97251,-18911.85648,1037.6,-0.2577,-0.2501,0.9333,0.3591,21,0.2606,-0.2528,224.1,39437.8,0.7591,0.4403,-0.4795,0.6099,0.2614,-0.7481,23.2,247.4,13.7066666666667
"617",2016-04-02 04:45:00,-227,-238,989,-241.1369465,-221.3183313,986.2620668,245,210,-297,29982.1209,15352.00454,-20715.15582,1039.2,-0.2321,-0.213,0.9491,0.315,18.4,0.2342,-0.2146,222.5,39544,0.7582,0.3882,-0.5239,0.6159,0.2333,-0.7524,20.7,243.3,12.8666666666667
"618",2016-04-02 05:00:00,-220,-264,984,-234.2953515,-246.1803113,981.2820678,240,230,-290,29595.11337,16958.67513,-20088.79322,1038.5,-0.2256,-0.2371,0.9449,0.3273,19.1,0.2276,-0.2393,226.4,39585.7,0.7476,0.4284,-0.5075,0.6138,0.259,-0.7457,22.9,249.3,13.9466666666667
"619",2016-04-02 05:15:00,-209,-232,994,-223.6187565,-215.5957563,991.2147758,242,211,-302,29733.61932,15430.90071,-21169.26979,1038.7,-0.2153,-0.2076,0.9542,0.299,17.4,0.217,-0.2091,224,39627.5,0.7503,0.3894,-0.5342,0.6177,0.2391,-0.7492,21.2,245.1,13.3066666666667
"620",2016-04-02 05:30:00,-191,-228,999,-206.0987405,-211.7848393,996.1658708,232,209,-308,28910.84084,15263.07691,-21718.96612,1039.1,-0.1983,-0.2038,0.9587,0.2844,16.5,0.1997,-0.2053,225.8,39249.4,0.7366,0.3889,-0.5534,0.6122,0.2404,-0.7533,21.4,247.2,13.1533333333333
"621",2016-04-02 05:45:00,-238,-270,979,-251.8135415,-251.9028863,976.3293588,244,226,-282,29925.66928,16638.51595,-19362.60927,1039.3,-0.2423,-0.2424,0.9394,0.3427,20,0.2447,-0.2448,225,39335.7,0.7608,0.423,-0.4922,0.6188,0.2499,-0.7447,22,247,13.2533333333333
"622",2016-04-02 06:00:00,-174,-167,1012,-189.6079945,-153.4843003,1009.092843,237,183,-323,29286.30555,13173.95005,-23067.35867,1038.2,-0.1826,-0.1478,0.972,0.235,13.6,0.1837,-0.1484,219,39539.1,0.7407,0.3332,-0.5834,0.6217,0.2247,-0.7503,19.9,238.9,12.0733333333333
"623",2016-04-02 06:15:00,-252,-233,987,-265.4821445,-216.5179753,984.2948938,250,208,-288,30396.63771,15193.58524,-19898.04814,1042.2,-0.2547,-0.2077,0.9444,0.3287,19.2,0.2576,-0.2093,219.2,39379.3,0.7719,0.3858,-0.5053,0.6177,0.235,-0.7505,20.8,240,13.2866666666667
"624",2016-04-02 06:30:00,-147,-145,1017,-163.3414635,-132.4766783,1014.05445,222,180,-340,28045.01865,12923.0968,-24614.52276,1035.6,-0.1577,-0.1279,0.9792,0.2031,11.7,0.1584,-0.1283,219,39489.3,0.7102,0.3273,-0.6233,0.603,0.2315,-0.7634,21,240,12.4066666666667
"625",2016-04-02 06:45:00,-213,-208,1003,-227.5393265,-192.6449453,1000.156539,241,201,-306,29641.09055,14625.04012,-21530.38968,1043.6,-0.218,-0.1846,0.9583,0.2857,16.6,0.2198,-0.1857,220.3,39446.7,0.7514,0.3708,-0.5458,0.6143,0.2358,-0.753,21,241.3,12.16
"626",2016-04-02 07:00:00,-196,-189,1006,-211.0057745,-174.4972943,1003.137827,238,195,-313,29385.64826,14140.26171,-22164.47064,1039.8,-0.2029,-0.1678,0.9647,0.2633,15.3,0.2043,-0.1686,219.6,39430,0.7453,0.3586,-0.5621,0.6157,0.2358,-0.7519,21,240.5,12.46
"627",2016-04-02 07:15:00,-171,-181,1010,-186.6733375,-166.8702593,1007.097849,233,190,-324,28964.19075,13735.00645,-23161.5453,1037.8,-0.1799,-0.1608,0.9705,0.2413,14,0.1809,-0.1615,221.8,39547.8,0.7324,0.3473,-0.5857,0.6151,0.229,-0.7545,20.4,242.2,11.64
"628",2016-04-02 07:30:00,-160,-208,1006,-175.9366315,-192.6909133,1003.106438,229,196,-322,28644.00836,14215.17547,-22984.65132,1036.5,-0.1697,-0.1859,0.9678,0.2517,14.6,0.1706,-0.187,227.6,39380.8,0.7274,0.361,-0.5837,0.6177,0.2248,-0.7536,20,247.6,12.4133333333333
"629",2016-04-02 07:45:00,-164,-192,1011,-179.8481135,-177.3899623,1008.077029,229,190,-323,28638.69483,13731.94705,-23074.38913,1039.2,-0.1731,-0.1707,0.97,0.2431,14.1,0.1739,-0.1715,224.6,39257.7,0.7295,0.3498,-0.5878,0.6168,0.2243,-0.7545,20,244.6,11.5466666666667
"630",2016-04-02 08:00:00,-140,-154,1020,-156.5189575,-141.0831093,1017.017602,227,176,-339,28450.94173,12604.44704,-24519.83813,1038.6,-0.1507,-0.1358,0.9792,0.2029,11.7,0.1513,-0.1363,222,39617.6,0.7181,0.3182,-0.6189,0.6167,0.2174,-0.7566,19.4,241.4,11.0933333333333
"631",2016-04-02 08:15:00,-150,-173,1015,-166.2359905,-159.2387653,1012.050834,228,181,-332,28542.45384,13007.19444,-23887.24453,1037.9,-0.1602,-0.1534,0.9751,0.2218,12.8,0.1609,-0.154,223.8,39426.6,0.7239,0.3299,-0.6059,0.6176,0.2165,-0.7562,19.3,243.1,11.1333333333333
"632",2016-04-02 08:30:00,-144,-117,1018,-160.4464905,-105.7153983,1015.066887,228,161,-345,28516.13971,11397.49933,-25059.53592,1033.1,-0.1553,-0.1023,0.9826,0.186,10.7,0.1559,-0.1025,213.4,39636.5,0.7194,0.2876,-0.6322,0.6125,0.2107,-0.7619,19,232.4,10.44
"633",2016-04-02 08:45:00,-107,-119,1027,-124.4232215,-107.6535743,1023.969382,218,161,-354,27692.16608,11391.11936,-25880.41114,1037.1,-0.12,-0.1038,0.9873,0.1586,9.1,0.1203,-0.104,220.9,39577.9,0.6997,0.2878,-0.6539,0.6162,0.2102,-0.759,18.8,239.7,11.0866666666667
"634",2016-04-02 09:00:00,-97,-104,1024,-114.6989685,-93.32769032,1021.00349,217,150,-361,27596.23034,10505.03323,-26512.4151,1031.7,-0.1112,-0.0905,0.9897,0.1433,8.2,0.1114,-0.0906,219.1,39683.9,0.6954,0.2647,-0.6681,0.6168,0.1966,-0.7622,17.7,236.8,10.2466666666667
"635",2016-04-02 09:15:00,-108,-119,1023,-125.3950985,-107.6558893,1020.005112,215,160,-352,27448.41924,11308.13047,-25702.03642,1033.3,-0.1214,-0.1042,0.9871,0.1599,9.2,0.1217,-0.1044,220.6,39266.8,0.699,0.288,-0.6545,0.6144,0.2099,-0.7605,18.9,239.5,10.1533333333333
"636",2016-04-02 09:30:00,-102,-83,1024,-119.5864465,-73.25071632,1021.022667,218,144,-362,27672.51326,10022.54208,-26601.36009,1030.6,-0.116,-0.0711,0.9907,0.1361,7.8,0.1163,-0.0711,211.5,39671.8,0.6975,0.2526,-0.6705,0.615,0.1989,-0.763,17.9,229.4,10.3933333333333
"637",2016-04-02 09:45:00,-109,-107,1025,-126.3806075,-96.18341432,1021.9976,220,158,-357,27850.47748,11151.25546,-26149.51303,1034.3,-0.1222,-0.093,0.9881,0.1536,8.8,0.1225,-0.0931,217.3,39796.9,0.6998,0.2802,-0.6571,0.6143,0.2104,-0.7605,18.9,236.2,9.18666666666667
"638",2016-04-02 10:00:00,-99,-92,1025,-116.6576925,-81.85510932,1022.005245,218,149,-362,27676.19963,10425.32435,-26601.85146,1031.9,-0.1131,-0.0793,0.9904,0.1381,7.9,0.1133,-0.0794,215.1,39778.4,0.6958,0.2621,-0.6688,0.6157,0.2023,-0.7616,18.2,233.2,9.83333333333333
"639",2016-04-02 10:15:00,-105,-108,1024,-122.4846045,-97.14370232,1021.00383,217,154,-359,27600.95923,10827.03843,-26332.15329,1032.9,-0.1186,-0.094,0.9885,0.1514,8.7,0.1189,-0.0942,218.4,39653.8,0.696,0.273,-0.6641,0.6124,0.2021,-0.7643,18.3,236.7,9.6
"640",2016-04-02 10:30:00,-74,-65,1031,-92.34349445,-56.06570932,1027.962958,211,131,-372,27082.85455,8971.250321,-27508.90677,1033.6,-0.0893,-0.0542,0.9945,0.1045,6,0.0895,-0.0543,211.3,39632.1,0.6834,0.2264,-0.6941,0.6186,0.1852,-0.7636,16.7,227.9,9.16
"641",2016-04-02 10:45:00,-88,-101,1023,-105.9383125,-90.46922732,1020.010718,215,154,-361,27435.98652,10825.7845,-26514.39383,1029.5,-0.1029,-0.0879,0.9908,0.1353,7.8,0.1031,-0.088,220.5,39660.4,0.6918,0.273,-0.6685,0.6193,0.2072,-0.7573,18.5,239,10.5333333333333
"642",2016-04-02 11:00:00,-111,-104,1024,-128.3302225,-93.31490832,1021.009734,221,153,-359,27926.60777,10749.43107,-26328.88375,1033.3,-0.1242,-0.0903,0.9881,0.1536,8.8,0.1245,-0.0904,216,39857.9,0.7007,0.2697,-0.6606,0.6132,0.2015,-0.7638,18.2,234.2,9.17333333333333
"643",2016-04-02 11:15:00,-129,-108,1020,-145.8506845,-97.12501832,1017.049818,231,153,-350,28750.5814,10755.81104,-25508.00852,1032,-0.1413,-0.0941,0.9855,0.1698,9.8,0.1418,-0.0942,213.7,39911.7,0.7204,0.2695,-0.6391,0.6228,0.1992,-0.7566,17.7,231.4,9.87333333333333
"644",2016-04-02 11:30:00,-101,-74,1028,-118.6227865,-64.64594032,1024.9942,217,138,-361,27587.38307,9538.355772,-26511.23583,1033.9,-0.1147,-0.0625,0.9914,0.1307,7.5,0.115,-0.0626,208.6,39432.1,0.6996,0.2419,-0.6723,0.6179,0.1946,-0.7618,17.5,226.1,10.22
"645",2016-04-02 11:45:00,-124,-140,1022,-140.9540555,-127.7144973,1019.004122,225,171,-343,28280.50287,12200.63144,-24882.2422,1036.6,-0.136,-0.1232,0.983,0.1835,10.6,0.1364,-0.1235,222.2,39595.1,0.7142,0.3081,-0.6284,0.6222,0.2171,-0.7522,19.2,241.4,9.55333333333333
"646",2016-04-02 12:00:00,-139,-163,1017,-155.5357415,-149.6889043,1014.036356,226,178,-337,28372.59962,12764.60206,-24340.1726,1036.8,-0.15,-0.1444,0.9781,0.2082,12,0.1506,-0.1449,223.9,39501.7,0.7183,0.3231,-0.6162,0.6177,0.2162,-0.7561,19.3,243.2,10.58
"647",2016-04-02 12:15:00,-114,-185,1019,-131.1750225,-170.7383533,1015.98981,218,181,-343,27716.70041,13001.03508,-24888.77465,1038.6,-0.1263,-0.1644,0.9783,0.2073,12,0.1266,-0.1651,232.5,39455,0.7025,0.3295,-0.6308,0.6172,0.2076,-0.7589,18.6,251.1,9.72
"648",2016-04-02 12:30:00,-174,-178,1012,-189.5979515,-163.9984193,1009.083966,235,187,-321,29127.84153,13494.48071,-22888.6825,1039.8,-0.1823,-0.1577,0.9705,0.2411,14,0.1834,-0.1584,220.9,39426.2,0.7388,0.3423,-0.5805,0.6205,0.2267,-0.7507,20.1,240.9,10.46
"649",2016-04-02 12:45:00,-164,-128,1017,-179.9092215,-116.2120643,1014.075751,240,154,-337,29497.25544,10841.56897,-24326.7146,1036.4,-0.1736,-0.1121,0.9784,0.2066,11.9,0.1745,-0.1124,212.9,39741.9,0.7422,0.2728,-0.6121,0.6247,0.189,-0.7576,16.8,229.7,11.1466666666667
