Xcal,Ycal,Zcal
-163.3723585,-106.6579973,1027.952745
-150.6550375,-165.9369133,1020.95866
-112.7318595,-121.0364523,1035.84688
-171.0777765,-188.8616713,1015.992763
-172.0650905,-176.4317533,1019.968416
-187.6783605,-140.0956433,1020.006218
-175.0266495,-136.2801613,1024.959543
-175.0143345,-148.7067453,1023.957873
-158.4875985,-124.8216993,1029.91754
-169.1943015,-124.8181123,1021.993014
-128.2917715,-138.2308013,1030.883595
-108.8710385,-83.76600132,1031.911853
-189.6293345,-136.2705013,1020.010338
-135.1128975,-131.5352213,1028.910008
-156.5585785,-103.7985153,1025.969686
-129.2955615,-106.6875313,1030.910672
-182.8543255,-94.21960932,1021.033903
-106.9355645,-72.29626532,1033.903003
-123.4864005,-75.14581032,1036.881701
-96.24261945,-55.09977232,1035.894981
-144.8599965,-121.0111653,1029.914524
-92.31697545,-85.69318032,1031.902657
-100.0907215,-102.8891843,1033.874057
-90.34636145,-110.5457533,1032.871962
-87.46504145,-71.35546832,1037.859606
-119.5648965,-100.0066653,1029.920682
-66.99353045,-96.22780932,1035.8469
-113.7260945,-98.09806432,1032.893157
-98.17488745,-70.39201732,1034.891782
-110.8370455,-65.60100332,1034.901615
-56.34897445,-28.37237932,1037.881649
-75.78522845,-66.58808632,1036.86711
-75.79251145,-59.89566932,1038.855117
-76.76895345,-55.11883932,1034.894882
-109.8342105,-94.28001432,1030.912243
-62.15896445,-62.77513132,1039.837631
-47.55636345,-58.96793132,1036.860632
-74.81889245,-57.98815232,1034.891569
-117.6531605,-63.68537532,1031.932814
-84.52584045,-88.56635732,1033.879026
-60.19072745,-80.94416432,1031.891974
-126.4024145,-78.01459332,1031.924723
-91.36157445,-66.57751332,1031.918351
-133.1952375,-100.9497123,1029.926119
-92.31145545,-93.33658432,1035.860917
-113.7448215,-78.02646232,1031.918925
-124.4400595,-92.35627532,1028.938189
-105.9760235,-58.91315132,1036.887392
-138.0817815,-82.78278232,1031.92604
-134.1611485,-108.5962383,1028.92893
-125.4210035,-85.66294532,1030.926642
-106.9236955,-84.72204232,1033.892512
-155.5643645,-125.7826883,1026.941858
-153.6257055,-117.1812463,1027.939408
-197.4058405,-149.6448033,1020.002608
-147.7650125,-137.2583263,1028.910964
-172.0942855,-146.7994403,1021.975791
-136.0865165,-133.4427383,1032.873556
-208.1156655,-149.6355673,1019.016335
-155.5684835,-121.0043503,1025.954714
-176.9849065,-125.7626023,1026.95167
-164.3318785,-120.9953263,1026.949907
-188.6606845,-131.4914623,1021.005106
-144.8586165,-122.9220163,1030.904089
-138.0790845,-83.74183932,1027.960517
-163.3810425,-97.10051432,1026.969636
-95.22744845,-97.15958232,1032.88549
-115.6392105,-132.5085033,1029.89146
-144.8974085,-82.77639132,1031.929162
-147.8065225,-95.19942932,1031.920009
-114.7221345,-74.20223332,1031.922599
-153.6184225,-123.8736633,1025.951401
-141.0032315,-81.82502132,1030.937006
-104.0104625,-77.07734232,1034.888809
-99.12801645,-91.42014932,1033.883295
-90.37237145,-83.78173432,1033.885737
-122.5168795,-69.41417032,1033.91256
-127.3642275,-89.48524232,1029.933127
-133.2139435,-81.83232532,1030.933438
-100.1139925,-78.99265232,1034.885411
-75.75692545,-96.21878532,1036.842093
-115.6939485,-77.06719332,1033.902982
-108.8860715,-69.42614532,1034.897495
-100.1235895,-68.47934032,1033.903109
-118.5930615,-98.09592032,1029.92185
-126.4074255,-73.23464132,1032.919937
-96.23306445,-63.70465432,1032.914181
-96.22438045,-73.26213732,1033.89729
-93.31615845,-60.83748532,1035.888801
-168.2607915,-83.71676432,1024.009627
-125.4291995,-78.01469932,1032.915456
-117.6367055,-81.84451232,1033.899839
-98.18038645,-63.70282832,1032.915073
-135.1338965,-109.5511543,1028.928569
-121.5172505,-94.27067232,1028.935237
-172.1070255,-135.3262643,1025.950191
-134.1807675,-88.52302232,1029.937056
-142.9259655,-104.7679333,1024.971456
-180.8595275,-143.9245433,1020.991047
-188.6497285,-142.9614103,1020.995422
-172.1029275,-139.1503873,1024.955784
-207.1634495,-127.6516063,1020.025629
-159.4357375,-149.6755683,1025.932288
-129.2308225,-170.7345303,1022.927171
-190.5756265,-163.9902433,1018.005023
-206.1236905,-192.6561543,1011.049696
-250.9413755,-159.1649833,1005.151383
-171.1420275,-126.7239093,1026.948187
-181.8679035,-106.6479133,1019.040608
-191.5879955,-127.6605653,1026.956746
-173.1099025,-104.7388233,1025.976461
-185.7360495,-135.3175173,1021.00054
-193.5239575,-137.2210643,1021.993673
-168.2141865,-134.3724733,1027.931572
-180.8878095,-115.2480593,1022.997615
-144.8700395,-110.4970463,1029.923401
-146.8224355,-102.8526233,1024.974854
-134.1451815,-124.8461383,1027.924032
-144.8814415,-99.02629132,1030.924264
-169.2248345,-95.18337832,1026.973926
-133.1870625,-107.6437433,1025.955754
-135.1274635,-118.1503873,1032.886022
-139.0097925,-130.5733193,1031.886136
-110.8078715,-94.27910132,1030.912689
-120.5417635,-96.18324332,1028.933177
-101.1018365,-62.74506732,1031.926039
-102.0759435,-62.74334732,1032.917664
-93.30339745,-73.26487632,1033.895952
-96.24718445,-50.32062732,1035.899016
-93.31250645,-64.66080132,1035.885573
-67.99456045,-68.50624132,1037.853107
-83.57772245,-62.75827332,1035.882727
-102.0658795,-74.21168132,1034.890338
-88.41092945,-97.16758732,1030.90001
-116.6621315,-82.80125432,1033.898586
-83.57453745,-65.62656732,1034.889127
-109.8437655,-85.67513232,1033.893043
-106.9419555,-65.60546232,1033.908652
-113.7470935,-76.11399732,1032.911718
-137.0862715,-102.8609463,1025.961573
-119.5854285,-78.97762032,1030.929615
-143.9338115,-71.30897032,1029.956042
-115.6843725,-86.62629032,1032.903733
-99.11340845,-106.7134133,1033.870383
-131.2497205,-99.99409532,1031.908392
-161.4159275,-115.2638983,1025.962232
-139.0312795,-106.6800153,1028.932774
-156.5576865,-103.8001293,1023.987328
-129.2882575,-114.3341633,1030.904216
-142.9355205,-96.16305132,1027.952256
-174.0890625,-98.04872132,1024.000198
-167.2588275,-113.3483763,1023.984164
-149.7347135,-113.3615823,1027.940852
-158.4885535,-121.9574403,1025.955245
-129.2458555,-156.3946743,1025.912813
-141.9326435,-126.7504923,1027.925986
-139.0070745,-132.4865913,1029.902164
-137.0757195,-116.2385173,1030.90617
-144.8755595,-102.8536423,1025.965141
-163.3404035,-140.1120123,1027.9245
-103.9702905,-119.1338183,1034.853301
-82.57805145,-89.52320532,1034.868506
-98.14161545,-102.8942383,1029.908449
-97.18893245,-81.86529932,1031.908115
-88.44511445,-63.70953732,1035.88415
-81.58296645,-110.5547773,1031.876769
-77.72573445,-72.32365532,1033.889623
-90.38833845,-67.53183432,1034.890635
-72.85923445,-71.37077732,1035.870558
-59.19462445,-107.7026403,1038.807185
-52.37676745,-107.7130663,1033.848168
-73.79272345,-113.4263403,1035.835496
-47.50113745,-116.3184783,1035.821033
-89.40556845,-76.13682232,1032.900568
-66.98444245,-103.8776693,1031.875728
-42.59542045,-154.5578173,1033.804165
-50.42169545,-115.3623313,1032.849641
-82.57397445,-92.39311332,1031.892548
-51.41038945,-101.0215623,1035.835729
-115.7185785,-52.21402532,1035.906322
-92.33474745,-68.48583732,1034.89072
-61.08359845,-165.0570103,1030.830225
-103.9766815,-112.4430153,1034.85895
-64.11543745,-52.26080032,1037.865042
-114.6938105,-104.7871473,1033.879133
-137.0867175,-102.8601393,1026.952752
-67.02593145,-62.77298732,1036.866324
-70.92012945,-62.77014232,1035.876929
-92.30510645,-98.11895732,1031.892166
-86.49594545,-66.57723632,1037.863195
-98.12422645,-122.9634193,1033.856218
-89.37590645,-106.7241573,1031.883565
-74.76825245,-109.6053393,1031.874454
-86.44256645,-121.0619103,1034.843659
-92.30508545,-99.07317232,1033.873717
-94.26427645,-86.64556932,1033.8851
-114.6865485,-110.5253493,1029.909575
-112.7291415,-122.9497243,1033.862908
-103.9498005,-138.2544333,1029.881266
-93.30520245,-72.30743332,1035.879117
-132.2384145,-85.65332632,1034.89448
-128.3324105,-95.21930332,1029.928731
-125.4004715,-106.6919903,1029.917709
-75.65388245,-198.5021723,1024.861596
-98.11919445,-128.6975863,1034.842555
-106.8890015,-121.0435443,1033.861846
-153.6932045,-49.31254532,1033.943779
-95.22974145,-94.29290232,1031.896732
-86.46173945,-100.9895013,1034.860606
-127.3870105,-67.49794732,1033.916404
-138.0776835,-86.60690532,1030.931633
-135.1425595,-100.9478863,1029.927011
-95.18269045,-144.9494183,1034.827498
-141.8883945,-171.6768763,1024.91452
-49.43754545,-125.8781703,1031.849139
-94.28115645,-69.43984032,1034.890805
-121.5054025,-105.7422343,1026.943195
-94.26336345,-87.60139832,1033.884293
-106.9205315,-86.63612132,1030.917361
-88.43919045,-69.44531832,1034.888129
-76.73880345,-87.61541132,1036.849802
-76.75069345,-74.23541932,1034.878742
-70.89276045,-90.49079732,1033.871168
-97.21536745,-56.05468832,1035.89462
-66.04683445,-66.60044432,1032.897934
-68.96049245,-75.19855232,1034.874367
-52.36033345,-124.9179883,1033.833642
-83.58729845,-53.19917632,1036.881976
-71.84034845,-120.1165483,1038.802492
-75.74824145,-105.7762683,1037.825202
-86.49322745,-68.49050832,1035.879223
-76.70733645,-119.1601893,1033.849634
-92.33795345,-64.66332832,1033.902769
-61.15201045,-96.23248032,1036.835403
-89.40690645,-76.13440132,1035.874105
-92.32835645,-75.17664032,1034.885071
-62.13983345,-80.93911032,1035.857582
-120.5367105,-102.8716253,1031.901065
-107.9105425,-73.24714632,1038.858537
-92.33018245,-73.26498232,1034.886685
-95.24158945,-82.82134032,1033.888774
-144.8809955,-99.02709832,1029.933085
-135.1544705,-86.61367932,1025.9744
-81.63133445,-60.85005532,1033.901091
-105.9491215,-85.67878432,1033.891259
-86.44626045,-115.3301643,1030.883785
-109.8442535,-83.76589532,1030.92112
-128.3100315,-119.1142213,1030.899735
-126.3649605,-118.1577973,1033.873187
-139.0682665,-67.49183332,1027.974682
-117.5796745,-140.1525023,1030.877075
-115.6661335,-104.7886553,1030.906042
-101.0913055,-75.16842332,1034.889085
-132.2607935,-61.75840832,1033.923476
-139.0221495,-116.2383053,1028.924704
-97.17430345,-98.11277832,1033.876754
-134.1597685,-110.5070893,1029.918495
-144.8814835,-97.11786132,1026.961162
-56.24177045,-137.3425343,1030.851398
-140.9918295,-93.29577632,1029.936143
-107.8973355,-85.67534432,1035.874509
-117.6417375,-76.11034532,1032.913502
-116.6078395,-138.2417573,1030.878243
-137.0930665,-98.07776632,1030.921503
-121.5103505,-103.8249273,1033.883062
-69.87391645,-137.3281383,1032.84
-106.9378155,-71.33801532,1036.877347
-84.56868845,-46.50503932,1039.861608
-94.28071045,-69.44064732,1033.899626
-134.1793875,-90.43387332,1030.926621
-93.31707145,-59.88165632,1035.889608
-95.24980645,-74.21887932,1033.896037
-114.7403735,-56.03986832,1033.92029
-108.8715055,-82.81097932,1030.921481
-104.9764155,-82.81543832,1029.928518
-128.3200745,-108.6001023,1030.908612
-94.20452745,-146.8668313,1028.878364
-94.23455145,-120.0955493,1038.81275
-115.6546685,-119.1220553,1035.849832
-159.5128545,-70.33934032,1028.972806
-108.8792555,-75.16354032,1031.919116
-140.0204615,-90.43000932,1028.946939
-154.6066915,-108.5794863,1025.964759
-109.8364405,-94.27597932,1035.868138
-107.8790755,-104.7919243,1035.858369
-109.8273525,-101.9258393,1031.896966
-134.1912355,-78.96231132,1032.918663
-129.3024195,-99.04170632,1029.925949
-142.9232265,-107.6354203,1024.969035
-96.19743645,-101.9362003,1034.864259
-75.72042645,-133.4977303,1034.828262
-120.5138855,-126.7673503,1031.88089
-125.3867975,-120.0752103,1027.924053
-119.5822435,-81.84591432,1029.936015
-129.2786395,-125.8016903,1033.868069
-109.8273525,-101.9258393,1031.896966
-132.2252075,-98.08152432,1031.910452
-178.9185755,-138.1897813,1022.977355
-129.2996595,-102.8634083,1031.905079
-116.6228935,-122.9476863,1031.882334
-138.0461745,-120.0601133,1031.894567
-127.3669245,-88.52618532,1033.89865
-139.9957685,-118.1458223,1032.888252
-146.7972755,-131.5234583,1029.906539
-128.3219215,-105.7342293,1028.928675
-130.2765475,-98.08577132,1028.936023
-143.8982465,-106.6778713,1025.961467
-100.0733745,-121.0499353,1033.858724
-118.5688565,-123.9024963,1030.89124
-151.6687655,-128.6505993,1030.902369
-125.3959065,-111.4711353,1029.913674
-140.9826785,-103.8082813,1031.909624
-102.0092945,-132.5188643,1032.858753
-114.7011355,-96.18630032,1031.904038
-158.5200415,-89.45844732,1026.973862
-139.0513235,-87.56020732,1032.91363
-111.7595995,-118.1722993,1032.875318
-73.74027845,-166.0009703,1030.835216
-103.9533895,-137.2937623,1035.829147
-107.9037685,-77.07611132,1031.917056
-109.8410475,-87.58840432,1031.909071
-93.29700645,-79.95567932,1033.890303
-104.9540365,-106.7103563,1030.899522
-67.96719145,-96.22689632,1035.847346
-88.40723545,-102.8993333,1034.859884
-77.72344145,-75.19033532,1034.878381
-71.87684745,-82.83760332,1040.816323
-68.94541745,-91.44683832,1035.851827
-67.98819045,-74.24282932,1035.865907
-83.56814645,-72.31737032,1034.883478
-51.44964845,-59.92091532,1035.87043
-117.6531395,-64.63959032,1033.914365
-67.98910345,-73.28700032,1035.866714
-50.44904345,-88.59589132,1036.836953
-70.89046745,-93.35747732,1034.859926
-100.1085145,-84.72762632,1034.880569
-80.65034845,-69.45181532,1035.87574
-62.09373745,-128.7313673,1034.826053
-87.45045445,-85.69451732,1035.865143
-67.99092945,-71.37534232,1035.868328
-50.43900045,-99.11001032,1036.828076
-83.57407045,-66.58158932,1035.879499
-77.73754045,-62.76052332,1039.844767
-67.97041845,-91.45017232,1032.877844
-86.46403245,-98.12282132,1033.871848
-94.26837445,-82.82144632,1034.879507
-89.40465545,-77.09265132,1032.899761
-104.0145815,-72.29900432,1033.901665
-98.16943045,-75.17277632,1032.905389
-94.25973245,-90.47049932,1031.899514
-125.4306005,-75.14963332,1029.94434
-111.7815115,-95.23240332,1032.894686
-92.26308745,-143.0413063,1033.836595
-93.28834345,-88.55894732,1032.891861
-109.8907325,-38.83547632,1038.888481
-72.86241945,-68.50248332,1036.864158
-92.29321645,-111.4989493,1033.863226
-105.9623705,-71.34215632,1032.912185
-59.19103545,-108.6633113,1032.859304
-67.96946345,-94.31443132,1036.840139
-66.01031445,-104.8336043,1032.865654
-70.91832445,-63.72758532,1033.893764
-35.85141145,-81.91716932,1038.81827
-108.8710595,-82.81178632,1029.930302
-61.16801945,-78.07415032,1033.877199
-107.9042145,-77.07530432,1032.908235
-72.86562545,-64.67997432,1035.876207
-48.48806845,-101.0267223,1032.860854
-45.57982545,-89.55628532,1036.833916
-70.91278345,-72.32520432,1039.833575
-71.89334445,-62.77003632,1034.886196
-43.62566645,-96.24972132,1035.836196
-80.62206645,-98.12829932,1033.869172
-52.42967945,-54.18341432,1037.858076
-79.67715445,-68.49770632,1034.884922
-82.60998545,-57.02340532,1036.878302
-46.59136545,-50.36557632,1037.858628
-40.73748845,-64.70526132,1041.808563
-60.19297845,-79.98591432,1034.866318
-64.12592645,-41.74587432,1038.865098
-56.26319445,-116.3118753,1033.842689
-79.67991445,-64.67600432,1032.905792
-64.08352445,-83.80638532,1033.873695
-68.95548145,-79.97850432,1033.879153
-59.23025245,-69.47109432,1036.857107
-59.24074145,-58.95616832,1037.857163
-65.11054345,-30.27501332,1038.875228
-61.17165045,-75.20504932,1035.861978
-51.42043245,-90.50744332,1035.844606
-60.21166345,-61.82274232,1037.855188
-47.50980045,-107.7152103,1036.819475
-54.35052445,-81.90062932,1037.835565
-56.29831345,-80.94378132,1036.846085
-74.81475245,-63.72070532,1037.860264
-85.46756745,-121.0652443,1031.869676
-85.52411045,-64.66649132,1037.864363
-68.98556845,-50.34457732,1037.868886
-94.27340645,-77.08727932,1033.89317
-83.55311345,-86.65722632,1031.897836
-88.43598445,-73.26782732,1035.87608
-94.27431945,-76.13145032,1033.893977
-91.34467345,-84.73745732,1032.894197
-93.26231245,-116.2771813,1033.859637
-119.5420715,-123.9023903,1029.900507
-138.9997705,-140.1332233,1029.895708
-77.70017045,-99.08686732,1033.867027
-90.28705845,-170.7662083,1028.856405
-83.53436545,-107.6830433,1034.853619
-107.8763785,-105.7509813,1031.892846
-100.0948195,-99.06506132,1034.868464
-74.72672145,-152.6184513,1030.84696
-90.35181845,-105.7649943,1034.858355
-62.11520345,-105.7922783,1033.854242
-93.28469145,-92.38226332,1032.888633
-107.8791175,-102.8834943,1031.895267
-132.1399575,-182.2033533,1020.936467
-97.16200945,-109.5851473,1030.893533
-109.8264395,-102.8816683,1031.896159
-66.01581345,-98.14441532,1030.888945
-108.8258765,-129.6482143,1028.89958
-104.9855245,-74.21136332,1031.918139
-84.50301545,-112.4620823,1033.858851
-69.94050245,-70.41526632,1038.843564
-97.14417445,-129.6551353,1033.850123
-99.12071245,-99.06678132,1033.876839
-63.07196345,-123.9513093,1034.830534
-106.9191305,-89.50118732,1033.888477
-104.9553745,-106.7079353,1033.873059
-78.64735445,-126.8049953,1033.84407
-56.29194345,-86.68036932,1034.858885
-68.93947245,-98.13683432,1036.837357
-105.0096665,-51.26743232,1036.893402
-50.48736845,-49.40528832,1038.852398
-66.04176045,-74.24304132,1037.847373
-83.53347345,-107.6846573,1032.871261
-45.53693545,-133.5260333,1034.814436
-95.24205645,-81.86631832,1032.898402
-75.77703245,-74.23633232,1034.878296
-100.1126335,-79.94928832,1033.893425
-74.80698145,-72.32235932,1038.84418
-87.45321445,-81.87281532,1033.886013
-66.98261645,-105.7893273,1031.874114
-51.39939145,-114.3999403,1039.789147
-75.75284845,-99.08869332,1033.866135
-87.45366045,-81.87200832,1034.877192
-78.68432045,-88.57102832,1034.867529
-96.19202145,-104.8085293,1028.914764
-32.93134145,-80.96407932,1038.817739
-103.0167365,-97.15227832,1032.889058
-110.8238175,-78.98341632,1033.899138
-88.41226745,-97.16516632,1033.873547
-100.1203625,-73.25606432,1036.872611
-96.22117445,-77.08464632,1034.885241
-68.94314545,-93.35930332,1034.859034
-78.68525445,-86.66098432,1032.886785
-58.23926545,-86.67854332,1034.859777
-89.37953745,-103.8550563,1033.868344
-69.94827345,-61.81361232,1037.859648
-89.39595045,-87.60434932,1035.864421
-82.56573645,-101.9497893,1033.866836
-99.11752745,-101.9350753,1032.883239
-110.7973825,-104.7940273,1029.912633
-100.0880035,-104.8024563,1031.890085
-71.84998745,-107.6948063,1033.857088
-85.50083945,-88.56302332,1036.853009
-53.38142845,-77.12239732,1037.839154
-57.28246345,-70.42794232,1037.846587
-66.01078145,-103.8785823,1031.875282
-99.16863445,-49.36286632,1034.909982
-69.95375145,-56.07863832,1037.86449
-61.14470645,-103.8791123,1036.828947
-112.7707145,-78.02818232,1030.9273
-70.92694545,-57.03274732,1038.855308
-74.80016545,-78.05975432,1035.865801
-76.74069245,-82.84110832,1030.906763
-86.47273745,-87.61112332,1030.907188
-98.16618245,-80.90371532,1037.856442
-96.20843445,-88.55782232,1030.910841
-91.34921745,-80.91252732,1034.879783
-80.63622845,-82.83584232,1032.890905
-28.01241745,-131.6316163,1033.816843
-41.66329045,-111.5456183,1034.831213
-72.81770345,-114.3838893,1034.843064
-76.75978145,-66.58555932,1038.849914
-73.84886245,-55.11996432,1036.875902
-62.13114945,-90.49659332,1036.840691
-85.50767645,-81.87141332,1037.849837
-68.97327445,-61.81694632,1034.885665
-84.55276345,-60.84650932,1034.893608
-53.36272245,-96.23978432,1036.831835
-44.59888145,-96.24961532,1034.845463
-93.32760245,-47.45830032,1032.926562
-84.52082945,-93.34630932,1032.883812
-72.84052845,-90.48816432,1034.863239
-59.19099345,-110.5717413,1036.822406
-96.21934845,-78.99630432,1034.883627
-105.9632625,-71.34054232,1034.894543
-68.94267845,-94.31432532,1035.849406
-61.13878245,-109.6148933,1035.832926
-85.47712245,-112.4603623,1034.850476
-106.9328255,-75.16375232,1033.900582
-83.51884445,-123.9321363,1034.8399
-82.60542045,-61.80255032,1036.874267
-102.0681725,-71.34500132,1033.90158
-97.15606445,-116.2751433,1031.879063
-104.9791125,-81.85638132,1033.894041
-109.8059075,-123.9107133,1030.887226
-104.9549495,-105.7545273,1030.900329
-138.0357065,-129.6208243,1028.91296
-147.7403825,-162.1114943,1026.907624
-118.5966715,-96.18103432,1033.88818
-158.5241605,-84.68010932,1025.986718
-142.9022065,-130.5737023,1026.932025
-128.3182275,-111.4659753,1032.888549
-108.8514405,-102.8850023,1028.922176
-119.5119635,-154.4905323,1027.892325
-125.3502985,-157.3541553,1025.910222
-143.9133005,-91.38380032,1026.965558
-106.9114015,-96.19441132,1030.909291
-132.1677305,-156.3903213,1027.896509
-123.4298785,-130.5903483,1028.905463
-92.30232545,-102.8948743,1035.852847
-97.19120445,-79.95283432,1032.900908
-121.4838945,-130.5897533,1031.878108
-95.23838345,-86.64384932,1034.876725
-122.4963685,-89.48900032,1030.922076
-105.9117515,-122.0051283,1027.913519
-116.6475445,-97.14030332,1031.904123
-98.14204045,-103.8476463,1032.881179
-93.27418145,-103.8514043,1033.870128
-73.82605845,-78.06147432,1034.874176
-90.35595845,-100.0324413,1031.88966
-91.30267545,-128.7055913,1032.857075
-52.36169245,-123.9613523,1034.825628
-94.27160145,-78.04472232,1031.910005
-80.64306545,-76.14423232,1033.887733
-56.28368445,-97.19126032,1038.814724
-100.1340785,-57.96441432,1034.903165
-80.64304445,-77.09844732,1035.869284
-75.76244545,-88.57538132,1032.883833
-108.8828865,-72.29443932,1033.903895
-127.3505115,-104.7768923,1031.902573
-86.45948845,-101.9477513,1031.886262
-71.86323645,-93.35817832,1032.878014
-76.73973745,-85.70536732,1034.869058
-50.47552045,-60.87685032,1036.860356
-113.7338655,-89.49641032,1031.909241
-95.26122945,-61.79390932,1032.915349
-68.93996045,-96.22759732,1033.865434
-90.36324145,-93.34002432,1033.877667
-103.0089655,-105.7539323,1033.872974
-81.57336945,-121.0680893,1032.859071
-94.22826545,-122.0152773,1028.899346
-115.6542435,-118.1686473,1032.877102
-98.12834545,-118.1850813,1032.869074
-127.3610635,-91.39932132,1026.957976
-115.6483195,-123.9044283,1031.881081
-111.7541425,-122.9530583,1030.888925
-110.8005465,-102.8799483,1032.887784
-155.5876355,-101.8861563,1027.953212
-116.6484575,-96.18447432,1031.90493
-120.5512975,-88.53257632,1033.895528
-103.9497795,-139.2086483,1031.862817
-109.8310045,-98.10252332,1031.900194
-145.8482865,-104.7627733,1027.946331
-111.7755875,-100.9681843,1031.898665
-104.9043305,-156.4174993,1025.901663
-92.26538045,-140.1746263,1032.847837
-103.9748765,-113.4004583,1032.875785
-94.28251545,-68.48320432,1035.882791
-100.0861565,-107.6683293,1033.870022
-91.33189145,-98.11906332,1032.882899
-119.5749395,-89.49254632,1029.929559
-92.31604145,-87.60322432,1033.883401
-102.0398905,-100.0214853,1031.895012
-55.29318545,-112.4894723,1033.845471
-130.2915805,-83.74591532,1031.921665
-70.91739045,-65.63762932,1035.874508
-91.37932545,-50.32438532,1036.887965
-79.65568845,-91.43679532,1035.856733
-68.95231745,-81.89258332,1030.904002
-49.45395845,-109.6274633,1033.845216
-77.74032145,-57.98460632,1035.884086
-66.99446445,-94.31776532,1033.866156
-59.19833945,-101.0166793,1032.86576
-79.64384045,-102.9083573,1033.864691
-82.59582345,-72.31586232,1037.856569
-92.33566045,-67.53000832,1034.891527
-84.53996045,-75.18233032,1036.863861
-73.80004845,-104.8254933,1033.860401
-52.41099445,-72.34658632,1034.869206
-63.08470345,-112.4781333,1038.804934
-93.24451945,-134.4387393,1032.853125
-80.62113245,-100.0383433,1035.849916
-93.30566945,-71.35241132,1034.888745
-75.77429345,-77.10381932,1034.875875
-72.82133445,-111.5147883,1036.827843
-98.11783545,-129.6542223,1033.850569
-127.3140125,-142.0558373,1029.888742
-182.8351735,-113.3378033,1019.035405
-106.8771535,-132.5151063,1031.869804
-131.2054715,-144.9204793,1028.896926
-116.5832095,-163.0949253,1028.874903
-126.3686335,-113.3802663,1031.894864
-80.60015445,-121.0681953,1033.849804
-108.8203775,-136.3374033,1030.876289
-122.4712295,-117.2056203,1033.87221
-149.7296815,-119.0957493,1028.927189
-104.9348635,-126.7827653,1030.882575
-129.2604215,-143.0098403,1029.888827
-119.5297565,-136.3289743,1028.898837
-145.7948865,-160.2016623,1026.908346
-95.21921045,-106.7162583,1034.859778
-124.4044315,-130.5878213,1030.888267
-86.45263045,-109.5935763,1032.870985
-134.1342045,-137.2703013,1029.895899
-116.6520885,-93.31537332,1033.889709
-116.6685435,-75.15623632,1031.922684
-97.17700045,-97.15372132,1037.842277
-117.5650875,-154.4915513,1028.882612
-97.13368545,-140.1700613,1032.850067
-93.27513645,-100.9871453,1029.907833
-108.8431605,-114.3501083,1034.859566
-50.44904345,-88.59589132,1036.836953
-83.54532145,-96.21309532,1034.863303
-66.95926145,-133.5027193,1038.788964
-68.92170045,-115.3441773,1033.849294
-46.54030045,-101.0293553,1031.868783
-61.19583445,-50.35268832,1036.874139
-65.08272845,-57.99647532,1035.878288
-55.30503345,-101.0179103,1035.837513
-54.30943945,-124.9129343,1037.79925
-45.53466345,-135.4384983,1033.821643
-73.84433945,-57.99067932,1032.908765
-29.07275045,-43.68959332,1039.838607
-74.81154645,-67.54321432,1038.848215
-68.00827645,-53.21459132,1035.883661
-59.25944745,-39.83878132,1038.864482
-56.30606345,-73.29634232,1037.84372
-39.77754345,-49.41452432,1039.838671
-54.38201245,-49.40163632,1038.854182
-64.11178545,-56.08411632,1037.861814
-52.43745045,-45.58176032,1036.87416
-45.58347745,-85.73296932,1036.837144
-47.51850545,-97.20351232,1033.854815
-70.92605345,-57.03436132,1036.87295
-94.28570045,-65.61491032,1036.876391
-55.34427145,-60.87147832,1037.853765
-60.18750045,-85.72088832,1034.861476
-76.74657445,-79.01375732,1035.865886
-58.26708045,-58.95708132,1037.856717
-89.42652545,-56.06118532,1036.882231
-39.73968545,-87.65010532,1036.832854
-78.65966945,-114.3784113,1034.84574
-83.53665845,-104.8163633,1033.864861
-92.32653045,-77.08829832,1034.883457
-71.82990145,-128.7230443,1033.839334
-77.72664745,-71.36782632,1033.89043
-97.16655345,-105.7602173,1032.879119
-61.15566245,-92.40916432,1036.838631
-90.35733845,-98.12159032,1030.900095
-81.61216145,-80.92246432,1033.884144
-81.59980445,-95.25747832,1036.845576
-105.9222195,-112.4444173,1030.895126
-83.56629945,-75.18324332,1036.863415
-98.18584345,-58.92206932,1034.901466
-34.84080545,-119.1978343,1035.812814
-66.99718245,-92.40449332,1035.850128
-87.44089945,-94.29939932,1032.884343
-102.0581295,-81.85912032,1033.892703
-59.25445745,-43.66451832,1035.887717
-75.79435845,-57.02979632,1036.87518
-56.32797545,-50.35644632,1037.863088
-85.52549045,-62.75564032,1036.874798
-45.59625945,-72.35136332,1036.848442
-35.84185645,-90.52205132,1035.83747
-37.82019945,-58.97625432,1037.847351
-46.56992045,-72.35045032,1036.848888
-52.43103845,-53.22677832,1038.850062
-38.81027345,-42.72463432,1039.843874
-63.16823245,-25.49688732,1039.86955
-51.44644245,-63.74342432,1036.858381
-39.79533645,-31.25296632,1040.845183
-46.60002845,-41.76230832,1038.85707
-45.61679145,-51.32231832,1037.857375
-65.10551145,-36.00918032,1039.861565
-64.11454545,-52.26241432,1035.882684
-53.43026345,-26.46265332,1038.873104
-78.70531945,-66.58696132,1034.88609
-31.01049645,-53.24686432,1038.84025
-34.89558545,-61.84809432,1035.861234
-75.79161945,-59.89728332,1036.872759
-59.22936045,-69.47270832,1034.874749
-84.56183045,-54.15086432,1040.846331
-82.55796545,-110.5514433,1034.850752
-122.5123145,-74.19331532,1033.908525
-92.33292145,-70.39749532,1034.889106
-35.84593345,-87.65214332,1038.813428
-69.92506545,-82.84749932,1030.903641
