datetime,xa_raw,ya_raw,za_raw,xa_cal,ya_cal,za_cal,xm_raw,ym_raw,zm_raw,xm_cal,ym_cal,zm_cal
2/15/2015 6:00,1536,-765,16387,1110,-937,16386,1108,-381,-685,1108,-381,-685
2/15/2015 6:15,2051,515,16386,1283,-338,16385,1083,-352,-711,1083,-352,-711
2/15/2015 6:30,2050,2,16387,1367,-84,16386,1097,-406,-665,1097,-406,-665
2/15/2015 6:45,1536,1,16640,1366,-339,16470,1118,-379,-683,1118,-379,-683
2/15/2015 7:00,1282,-256,16387,941,-596,16386,1104,-338,-720,1104,-338,-720
2/15/2015 7:15,2051,1026,16387,1708,343,16386,1120,-359,-697,1120,-359,-697
2/15/2015 7:30,1794,3,16387,1452,-169,16386,1110,-345,-715,1110,-345,-715
2/15/2015 7:45,1283,-253,16386,1026,-339,16385,1115,-373,-690,1115,-373,-690
2/15/2015 8:00,1794,256,16387,1623,-425,16386,1111,-361,-701,1111,-361,-701
2/15/2015 8:15,1539,515,16385,1196,-765,16384,1107,-365,-699,1107,-365,-699
2/15/2015 8:30,1794,2,16386,1367,-425,16386,1113,-340,-717,1113,-340,-717
2/15/2015 8:45,1538,256,16387,1367,-766,16386,1109,-388,-681,1109,-388,-681
2/15/2015 9:00,2561,769,16387,1964,171,16385,1128,-342,-710,1128,-342,-710
2/15/2015 9:15,2816,1792,16387,2219,684,16386,1112,-339,-713,1112,-339,-713
2/15/2015 9:30,2050,258,16387,1537,-84,16386,1109,-369,-697,1109,-369,-697
2/15/2015 9:45,2050,258,16386,1281,-681,16385,1106,-390,-682,1106,-390,-682
2/15/2015 10:00,1026,-255,16386,599,-595,16385,1135,-371,-693,1135,-371,-693
2/15/2015 10:15,1795,0,16386,855,-1108,16385,1136,-368,-691,1136,-368,-691
2/15/2015 10:30,2048,-254,16386,1792,-511,16385,1100,-344,-717,1100,-344,-717
2/15/2015 10:45,1793,3,16387,1537,-84,16386,1107,-343,-715,1107,-343,-715
2/15/2015 11:00,1026,512,16387,684,-425,16386,1087,-333,-725,1087,-333,-725
2/15/2015 11:15,1281,-255,16386,1025,-255,16385,1115,-364,-698,1115,-364,-698
2/15/2015 11:30,1280,-768,16386,940,-1108,16386,1108,-346,-715,1108,-346,-715
2/15/2015 11:45,1792,259,16387,1538,2,16385,1125,-364,-697,1125,-364,-697
2/15/2015 12:00,2049,-255,16387,1707,-596,16386,1119,-377,-691,1119,-377,-691
2/15/2015 12:15,1795,1,16386,1197,-510,16386,1108,-349,-714,1108,-349,-714
2/15/2015 12:30,2049,771,16387,1196,-340,16385,1116,-371,-696,1116,-371,-696
2/15/2015 12:45,2050,-512,16386,1623,-596,16386,1105,-384,-686,1105,-384,-686
2/15/2015 13:00,1793,-254,16386,1537,-425,16386,1122,-377,-689,1122,-377,-689
2/15/2015 13:15,2049,1280,16386,1709,0,16386,1117,-342,-716,1117,-342,-716
2/15/2015 13:30,1793,513,16387,1622,-254,16386,1085,-353,-715,1085,-353,-715
2/15/2015 13:45,1537,-253,16387,940,-680,16386,1120,-359,-703,1120,-359,-703
2/15/2015 14:00,2048,769,16387,1622,1,16386,1109,-344,-714,1109,-344,-714
2/15/2015 14:15,1793,1282,16387,1622,343,16387,1107,-370,-697,1107,-370,-697
2/15/2015 14:30,1538,-254,16386,1452,-254,16385,1093,-362,-703,1093,-362,-703
2/15/2015 14:45,2048,513,16386,1195,-425,16386,1100,-338,-718,1100,-338,-718
2/15/2015 15:00,514,-1279,16386,257,-1449,16386,1132,-369,-692,1132,-369,-692
2/15/2015 15:15,1792,512,16386,1707,-84,16386,1123,-347,-710,1123,-347,-710
2/15/2015 15:30,1283,0,16387,1112,-681,16386,1128,-356,-704,1128,-356,-704
2/15/2015 15:45,1537,256,16386,1110,-341,16385,1095,-405,-666,1095,-405,-666
2/15/2015 16:00,1792,258,16387,1366,-254,16386,1126,-359,-699,1126,-359,-699
2/15/2015 16:15,2049,512,16387,1623,87,16386,1117,-368,-693,1117,-368,-693
2/15/2015 16:30,2048,258,16386,1366,-595,16385,1121,-350,-706,1121,-350,-706
2/15/2015 16:45,2048,-255,16386,1195,-767,16385,1093,-337,-719,1093,-337,-719
2/15/2015 17:00,2049,256,16386,1709,-83,16386,1121,-342,-713,1121,-342,-713
2/15/2015 17:15,2051,258,16386,1623,-511,16385,1092,-346,-711,1092,-346,-711
2/15/2015 17:30,2049,1536,16386,1365,86,16385,1119,-350,-706,1119,-350,-706
2/15/2015 17:45,2561,2048,16386,2133,1195,16385,1107,-340,-717,1107,-340,-717
2/15/2015 18:00,3072,769,16387,2135,-169,16385,1124,-383,-678,1124,-383,-678
2/15/2015 18:15,2304,1536,16387,1708,854,16301,1111,-347,-709,1111,-347,-709
2/15/2015 18:30,1538,514,16386,1111,342,16385,1106,-404,-664,1106,-404,-664
2/15/2015 18:45,2307,1024,16387,1793,256,16385,1115,-349,-704,1115,-349,-704
2/15/2015 19:00,1282,-256,16386,1025,-597,16386,1129,-347,-707,1129,-347,-707
2/15/2015 19:15,2050,1794,16386,1366,599,16385,1126,-373,-688,1126,-373,-688
2/15/2015 19:30,2305,1025,16386,1366,-341,16385,1092,-397,-671,1092,-397,-671
2/15/2015 19:45,1026,-509,16387,769,-681,16386,1117,-360,-701,1117,-360,-701
2/15/2015 20:00,1792,258,16387,1537,-510,16386,1076,-324,-726,1076,-324,-726
2/15/2015 20:15,1793,258,16387,1537,-83,16386,1102,-395,-674,1102,-395,-674
2/15/2015 20:30,2051,3,16385,1111,-510,16384,1048,-326,-728,1048,-326,-728
2/15/2015 20:45,1281,258,16385,941,-596,16384,1061,-315,-736,1061,-315,-736
2/15/2015 21:00,2051,0,16385,1282,-425,16385,1109,-369,-694,1109,-369,-694
2/15/2015 21:15,1539,-255,16387,1111,-596,16386,1085,-363,-698,1085,-363,-698
2/15/2015 21:30,3072,1026,16387,2048,939,16385,1113,-384,-683,1113,-384,-683
2/15/2015 21:45,2816,771,16386,2389,258,16385,1114,-347,-708,1114,-347,-708
2/15/2015 22:00,1538,257,16387,1367,-254,16386,1091,-333,-718,1091,-333,-718
2/15/2015 22:15,2049,1283,16640,1537,343,16471,1105,-350,-709,1105,-350,-709
2/15/2015 22:30,1282,513,16387,1196,-253,16386,1071,-347,-713,1071,-347,-713
2/15/2015 22:45,1538,-253,16387,1452,-424,16386,1089,-407,-663,1089,-407,-663
2/15/2015 23:00,2049,1793,16386,1963,428,16386,1124,-368,-690,1124,-368,-690
2/15/2015 23:15,1537,0,16387,1366,-597,16387,1102,-327,-725,1102,-327,-725
2/15/2015 23:30,1793,515,16386,1366,2,16386,1124,-372,-684,1124,-372,-684
2/15/2015 23:45,1536,2,16387,1281,-596,16386,1085,-398,-673,1085,-398,-673
2/16/2015 0:00,1795,513,16387,1624,258,16386,1093,-355,-707,1093,-355,-707
2/16/2015 0:15,2048,769,16386,1536,-425,16385,1117,-342,-708,1117,-342,-708
2/16/2015 0:30,2307,1280,16387,1367,171,16386,1119,-353,-701,1119,-353,-701
2/16/2015 0:45,1794,769,16386,1622,86,16385,1115,-367,-692,1115,-367,-692
2/16/2015 1:00,2051,1026,16387,1281,-169,16301,1107,-362,-697,1107,-362,-697
2/16/2015 1:15,2049,514,16386,1623,86,16385,1104,-341,-714,1104,-341,-714
2/16/2015 1:30,2049,259,16387,1793,2,16386,1119,-381,-681,1119,-381,-681
2/16/2015 1:45,2817,2,16386,1878,-595,16386,1103,-356,-702,1103,-356,-702
2/16/2015 2:00,1538,-256,16387,1281,-767,16386,1093,-319,-731,1093,-319,-731
2/16/2015 2:15,2560,771,16386,1366,173,16385,1105,-376,-689,1105,-376,-689
2/16/2015 2:30,2817,1026,16387,1793,343,16386,1107,-354,-702,1107,-354,-702
2/16/2015 2:45,1281,1,16387,684,-852,16386,1105,-383,-684,1105,-383,-684
2/16/2015 3:00,1536,256,16387,768,-84,16387,1122,-358,-700,1122,-358,-700
2/16/2015 3:15,2562,256,16386,1963,-169,16385,1120,-354,-700,1120,-354,-700
2/16/2015 3:30,2051,770,16387,1452,-254,16386,1106,-351,-709,1106,-351,-709
2/16/2015 3:45,1792,259,16386,1196,-168,16385,1119,-351,-706,1119,-351,-706
2/16/2015 4:00,1283,1,16387,1112,-424,16386,1128,-367,-694,1128,-367,-694
2/16/2015 4:15,2049,514,16387,1879,1,16386,1118,-376,-685,1118,-376,-685
2/16/2015 4:30,2305,1,16387,1537,-511,16386,1117,-368,-694,1117,-368,-694
2/16/2015 4:45,771,256,16386,428,-1108,16386,1123,-367,-694,1123,-367,-694
2/16/2015 5:00,1281,257,16387,940,-426,16386,1145,-339,-710,1145,-339,-710
2/16/2015 5:15,2306,1281,16386,1879,87,16385,1105,-350,-709,1105,-350,-709
2/16/2015 5:30,1026,515,16386,854,-254,16385,1116,-368,-693,1116,-368,-693
2/16/2015 5:45,1538,-511,16386,513,-851,16385,1103,-361,-700,1103,-361,-700
2/16/2015 6:00,1283,257,16387,1111,-766,16386,1124,-358,-701,1124,-358,-701
2/16/2015 6:15,1537,1,16386,1451,-510,16385,1124,-375,-688,1124,-375,-688
2/16/2015 6:30,2817,1281,16387,1793,0,16385,1100,-371,-696,1100,-371,-696
2/16/2015 6:45,1793,515,16387,1196,-425,16386,1128,-367,-691,1128,-367,-691
2/16/2015 7:00,2049,515,16386,1367,-83,16386,1126,-372,-690,1126,-372,-690
2/16/2015 7:15,1537,-253,16386,1195,-509,16386,1119,-352,-706,1119,-352,-706
2/16/2015 7:30,2050,1026,16386,1709,428,16386,1105,-379,-688,1105,-379,-688
2/16/2015 7:45,1793,514,16387,854,-851,16386,1122,-358,-701,1122,-358,-701
2/16/2015 8:00,2051,770,16387,1623,2,16385,1098,-359,-704,1098,-359,-704
2/16/2015 8:15,1539,257,16387,1111,-1021,16386,1105,-329,-725,1105,-329,-725
2/16/2015 8:30,1539,259,16386,941,-766,16385,1111,-337,-717,1111,-337,-717
2/16/2015 8:45,1794,515,16387,1708,173,16386,1106,-348,-711,1106,-348,-711
2/16/2015 9:00,2307,769,16386,1794,87,16385,1095,-387,-685,1095,-387,-685
2/16/2015 9:15,1794,2,16386,1026,-852,16385,1112,-340,-714,1112,-340,-714
2/16/2015 9:30,2561,771,16386,2219,428,16385,1126,-347,-711,1126,-347,-711
2/16/2015 9:45,1794,512,16386,1537,85,16386,1106,-368,-697,1106,-368,-697
2/16/2015 10:00,1538,0,16386,1280,-341,16386,1075,-310,-742,1075,-310,-742
2/16/2015 10:15,1794,1025,16386,1367,-84,16385,1094,-315,-736,1094,-315,-736
2/16/2015 10:30,2818,1538,16386,2732,1025,16385,1109,-359,-709,1109,-359,-709
2/16/2015 10:45,3072,2306,16385,2134,1793,16384,1089,-329,-730,1089,-329,-730
2/16/2015 11:00,4353,4096,16385,2902,2049,16128,1082,-341,-721,1082,-341,-721
2/16/2015 11:15,2816,1793,16387,2305,684,16385,1079,-299,-750,1079,-299,-750
2/16/2015 11:30,2307,2819,16386,1879,1026,16214,1083,-346,-721,1083,-346,-721
2/16/2015 11:45,3075,2048,16131,2732,1623,16130,1060,-324,-737,1060,-324,-737
2/16/2015 12:00,2817,3843,16131,2306,2647,16045,1077,-373,-701,1077,-373,-701
2/16/2015 12:15,4097,3330,16386,2560,1623,16215,1097,-366,-704,1097,-366,-704
2/16/2015 12:30,2563,3331,16386,2221,1880,16214,1074,-391,-687,1074,-391,-687
2/16/2015 12:45,2048,3073,16385,1537,1708,16215,1081,-280,-761,1081,-280,-761
2/16/2015 13:00,2049,1792,16385,1622,1622,16384,1077,-344,-721,1077,-344,-721
2/16/2015 13:15,3587,3586,16385,2903,2817,16129,1030,-348,-720,1030,-348,-720
2/16/2015 13:30,2819,2051,16385,2135,1538,16384,1089,-345,-717,1089,-345,-717
2/16/2015 13:45,2304,2051,16385,1963,1538,16299,1054,-329,-730,1054,-329,-730
2/16/2015 14:00,3073,2307,16386,2220,1878,16385,1102,-376,-697,1102,-376,-697
2/16/2015 14:15,2051,512,16386,1965,257,16386,1050,-343,-725,1050,-343,-725
2/16/2015 14:30,3584,3075,16386,2646,2391,16215,1041,-317,-739,1041,-317,-739
2/16/2015 14:45,2307,1027,16387,1708,258,16386,1088,-343,-722,1088,-343,-722
2/16/2015 15:00,3585,2819,16131,3244,2135,16129,1080,-350,-718,1080,-350,-718
2/16/2015 15:15,1794,1795,16384,1622,1367,16384,1021,-279,-759,1021,-279,-759
2/16/2015 15:30,2560,2050,16387,2219,1367,16386,1042,-301,-746,1042,-301,-746
2/16/2015 15:45,3842,2817,16386,2305,1282,16215,1073,-366,-704,1073,-366,-704
2/16/2015 16:00,2562,1281,16385,1878,769,16215,1056,-386,-690,1056,-386,-690
2/16/2015 16:15,2305,2561,16386,1793,1025,16385,1080,-424,-650,1080,-424,-650
2/16/2015 16:30,1793,1537,16387,1538,1024,16386,1034,-347,-717,1034,-347,-717
2/16/2015 16:45,1794,2563,16385,1282,1453,16215,1015,-279,-755,1015,-279,-755
2/16/2015 17:00,3331,2563,16385,2050,2219,16215,1069,-374,-697,1069,-374,-697
2/16/2015 17:15,4608,3074,16386,3414,2135,16129,1122,-362,-701,1122,-362,-701
2/16/2015 17:30,2562,2050,16385,2220,1537,16384,1043,-347,-714,1043,-347,-714
2/16/2015 17:45,2560,1536,16386,2135,1366,16385,1090,-329,-724,1090,-329,-724
2/16/2015 18:00,2051,3075,16387,1964,1623,16299,1075,-348,-712,1075,-348,-712
2/16/2015 18:15,5120,2816,16385,3670,1963,16130,1075,-340,-718,1075,-340,-718
2/16/2015 18:30,2817,1795,16387,2476,1537,16385,1071,-375,-694,1071,-375,-694
2/16/2015 18:45,2305,1025,16386,1538,-425,16385,1072,-273,-754,1072,-273,-754
2/16/2015 19:00,2048,514,16387,1792,428,16386,1067,-304,-741,1067,-304,-741
2/16/2015 19:15,2305,1024,16386,1793,769,16385,1087,-342,-718,1087,-342,-718
2/16/2015 19:30,2051,1280,16386,1879,939,16385,1066,-305,-739,1066,-305,-739
2/16/2015 19:45,2307,2305,16385,2135,1622,16384,1080,-311,-737,1080,-311,-737
2/16/2015 20:00,3073,2305,16385,2732,1366,16299,1088,-360,-703,1088,-360,-703
2/16/2015 20:15,2563,2560,16387,2305,1366,16301,1063,-312,-735,1063,-312,-735
2/16/2015 20:30,3330,3073,16384,2731,2219,16215,1089,-323,-728,1089,-323,-728
2/16/2015 20:45,1539,1026,16387,1197,598,16386,1069,-327,-724,1069,-327,-724
2/16/2015 21:00,2561,1024,16387,1793,598,16300,1067,-331,-723,1067,-331,-723
2/16/2015 21:15,2561,1794,16386,2048,1281,16385,1082,-351,-707,1082,-351,-707
2/16/2015 21:30,2306,1024,16385,2134,684,16384,1118,-369,-692,1118,-369,-692
2/16/2015 21:45,2819,1539,16386,2135,1452,16300,1067,-354,-709,1067,-354,-709
2/16/2015 22:00,2817,2818,16386,2134,1879,16385,1057,-352,-711,1057,-352,-711
2/16/2015 22:15,1793,1538,16386,1537,1366,16385,1072,-330,-722,1072,-330,-722
2/16/2015 22:30,2562,2305,16385,2305,1537,16384,1086,-353,-708,1086,-353,-708
2/16/2015 22:45,2817,2306,16386,2560,1878,16385,1039,-360,-707,1039,-360,-707
2/16/2015 23:00,1794,1283,16386,1196,684,16385,1036,-309,-739,1036,-309,-739
2/16/2015 23:15,2818,2562,16386,1793,1281,16299,1082,-317,-735,1082,-317,-735
2/16/2015 23:30,2818,2050,16387,1709,1196,16301,1069,-392,-676,1069,-392,-676
2/16/2015 23:45,2304,1024,16386,1537,513,16385,1086,-362,-703,1086,-362,-703
2/17/2015 0:00,1539,1027,16387,1538,515,16386,1096,-375,-690,1096,-375,-690
2/17/2015 0:15,2307,515,16387,1453,257,16386,1027,-279,-756,1027,-279,-756
2/17/2015 0:30,3328,2562,16385,2816,2049,16215,1074,-313,-735,1074,-313,-735
2/17/2015 0:45,1536,768,16386,1281,-84,16385,1055,-344,-720,1055,-344,-720
2/17/2015 1:00,2051,1283,16387,1708,855,16385,1094,-345,-712,1094,-345,-712
2/17/2015 1:15,2051,770,16387,1879,769,16386,1055,-319,-733,1055,-319,-733
2/17/2015 1:30,1792,1281,16386,1110,514,16385,1070,-312,-739,1070,-312,-739
2/17/2015 1:45,2817,1538,16386,2476,1026,16385,1075,-370,-700,1075,-370,-700
2/17/2015 2:00,2306,1795,16386,1708,1367,16385,1084,-370,-697,1084,-370,-697
2/17/2015 2:15,2051,1024,16387,1879,514,16386,1103,-348,-710,1103,-348,-710
2/17/2015 2:30,3075,1794,16385,2391,940,16384,1087,-332,-725,1087,-332,-725
2/17/2015 2:45,2817,1026,16386,2476,769,16385,1065,-353,-709,1065,-353,-709
2/17/2015 3:00,3330,2560,16386,2818,2048,16214,1069,-317,-733,1069,-317,-733
2/17/2015 3:15,3843,3331,15875,3414,3159,15874,1052,-307,-742,1052,-307,-742
2/17/2015 3:30,3073,1793,16385,2816,685,16299,1082,-362,-701,1082,-362,-701
2/17/2015 3:45,3587,2305,16130,3158,1964,16130,1061,-314,-735,1061,-314,-735
2/17/2015 4:00,3073,2051,16385,2902,1708,16299,1109,-342,-718,1109,-342,-718
2/17/2015 4:15,3330,2304,16386,2476,1366,16300,1075,-318,-737,1075,-318,-737
2/17/2015 4:30,3330,2305,16385,2903,1964,16214,1024,-334,-729,1024,-334,-729
2/17/2015 4:45,3075,2050,16384,2476,1879,16299,1043,-296,-747,1043,-296,-747
2/17/2015 5:00,3840,2304,16384,2731,1878,16299,1067,-318,-733,1067,-318,-733
2/17/2015 5:15,3584,1792,16385,2817,1451,16300,1032,-280,-755,1032,-280,-755
2/17/2015 5:30,3328,2819,16386,2817,1794,16300,1024,-359,-709,1024,-359,-709
2/17/2015 5:45,3074,1795,16385,2732,1623,16300,1102,-351,-709,1102,-351,-709
2/17/2015 6:00,2819,2305,16386,2562,1367,16385,1041,-349,-715,1041,-349,-715
2/17/2015 6:15,2306,2305,16386,1965,1196,16385,1075,-367,-698,1075,-367,-698
2/17/2015 6:30,3842,2050,16131,3244,1880,16130,1048,-310,-741,1048,-310,-741
2/17/2015 6:45,4098,3840,16386,3159,2987,15959,1081,-316,-734,1081,-316,-734
2/17/2015 7:00,2051,1536,16386,1538,768,16386,1097,-354,-710,1097,-354,-710
2/17/2015 7:15,3329,2560,16384,2988,1707,16298,1074,-361,-707,1074,-361,-707
2/17/2015 7:30,3074,515,16387,2561,172,16301,1116,-336,-721,1116,-336,-721
2/17/2015 7:45,2305,768,16386,2049,513,16300,1108,-358,-704,1108,-358,-704
2/17/2015 8:00,3328,2305,16386,2731,1708,16300,1096,-330,-728,1096,-330,-728
2/17/2015 8:15,3075,1795,16387,2732,1538,16300,1074,-325,-730,1074,-325,-730
2/17/2015 8:30,2816,2560,16387,2305,2134,16216,1077,-362,-706,1077,-362,-706
2/17/2015 8:45,3586,3331,16385,3074,2648,16214,1013,-294,-750,1013,-294,-750
2/17/2015 9:00,2816,2048,16385,2220,1622,16384,1077,-341,-723,1077,-341,-723
2/17/2015 9:15,3328,3843,16385,2731,2988,16129,1063,-359,-710,1063,-359,-710
2/17/2015 9:30,3331,3840,16131,2989,3074,16044,1047,-346,-718,1047,-346,-718
2/17/2015 9:45,1283,1792,16386,940,1194,16385,1061,-396,-680,1061,-396,-680
2/17/2015 10:00,3073,3843,16131,2646,2988,16045,1062,-304,-744,1062,-304,-744
2/17/2015 10:15,3843,3328,16131,3330,2902,15960,1055,-329,-731,1055,-329,-731
2/17/2015 10:30,3587,3840,16128,3159,3073,15959,1052,-344,-721,1052,-344,-721
2/17/2015 10:45,3331,3587,16131,2732,2647,16130,1032,-320,-735,1032,-320,-735
2/17/2015 11:00,2304,1536,16387,1708,1281,16385,1066,-347,-719,1066,-347,-719
2/17/2015 11:15,3584,2307,16384,2902,2134,16215,1053,-350,-713,1053,-350,-713
2/17/2015 11:30,1539,3,16386,684,2,16386,1055,-397,-677,1055,-397,-677
2/17/2015 11:45,2563,2563,16386,2135,2049,16300,1069,-338,-723,1069,-338,-723
2/17/2015 12:00,2816,3329,16384,2560,1792,16129,1085,-324,-731,1085,-324,-731
2/17/2015 12:15,2304,2305,16386,1622,1110,16300,1052,-373,-700,1052,-373,-700
2/17/2015 12:30,1538,1794,16387,1452,684,16386,1060,-314,-740,1060,-314,-740
2/17/2015 12:45,2560,1536,16386,1707,1025,16300,1101,-357,-705,1101,-357,-705
2/17/2015 13:00,3328,2560,16131,3073,2133,16130,1100,-310,-738,1100,-310,-738
2/17/2015 13:15,2049,2049,16387,1963,1195,16385,1122,-348,-711,1122,-348,-711
2/17/2015 13:30,2561,259,16386,1963,-595,16385,1076,-291,-749,1076,-291,-749
2/17/2015 13:45,2819,2561,16385,2732,1963,16214,1076,-331,-722,1076,-331,-722
2/17/2015 14:00,2307,2563,16386,2221,1794,16299,1109,-343,-715,1109,-343,-715
2/17/2015 14:15,2819,3585,16130,2477,3072,16129,1070,-374,-692,1070,-374,-692
2/17/2015 14:30,2307,769,16386,2050,428,16385,1064,-328,-726,1064,-328,-726
2/17/2015 14:45,3072,2050,16385,1964,1366,16300,1037,-338,-720,1037,-338,-720
2/17/2015 15:00,3073,3073,16384,2049,2134,16214,1028,-311,-739,1028,-311,-739
2/17/2015 15:15,2818,2560,16131,2561,2304,16130,980,-306,-739,980,-306,-739
2/17/2015 15:30,2563,2816,16385,1708,1963,16215,1067,-346,-718,1067,-346,-718
2/17/2015 15:45,3584,1795,16385,2646,1623,16215,1087,-341,-715,1087,-341,-715
2/17/2015 16:00,3072,3072,16131,2646,2389,16130,1025,-316,-732,1025,-316,-732
2/17/2015 16:15,2816,2562,16385,2560,1878,16384,1001,-326,-725,1001,-326,-725
2/17/2015 16:30,2560,1536,16387,2049,1195,16385,1089,-333,-721,1089,-333,-721
2/17/2015 16:45,3584,4098,16130,3157,3499,15873,1066,-297,-746,1066,-297,-746
2/17/2015 17:00,2561,2562,16384,2134,2219,16214,1013,-325,-725,1013,-325,-725
2/17/2015 17:15,3331,3328,16131,3159,2475,16129,1067,-292,-749,1067,-292,-749
2/17/2015 17:30,3074,2304,16385,2562,1025,16300,1063,-310,-739,1063,-310,-739
2/17/2015 17:45,4864,4352,15619,4097,3840,15618,930,-280,-739,930,-280,-739
2/17/2015 18:00,2817,1793,16385,1794,1026,16300,978,-271,-752,978,-271,-752
2/17/2015 18:15,3074,3074,16384,2817,2135,16299,1097,-362,-700,1097,-362,-700
2/17/2015 18:30,2306,2562,16385,1793,1964,16300,1089,-321,-727,1089,-321,-727
2/17/2015 18:45,3331,2562,16131,2989,2561,16129,1070,-376,-690,1070,-376,-690
2/17/2015 19:00,4610,2560,16386,3415,1707,16044,1024,-291,-746,1024,-291,-746
2/17/2015 19:15,4096,2818,16130,3329,2731,16129,1044,-303,-742,1044,-303,-742
2/17/2015 19:30,3587,4354,16130,3159,2903,15959,991,-277,-750,991,-277,-750
2/17/2015 19:45,3330,3074,16385,2647,1879,16299,1067,-335,-718,1067,-335,-718
2/17/2015 20:00,5633,5378,16129,4609,4013,15531,995,-322,-729,995,-322,-729
2/17/2015 20:15,2563,2306,16387,1964,2049,16215,1048,-332,-722,1048,-332,-722
2/17/2015 20:30,1795,1793,16387,1197,1110,16301,1097,-349,-707,1097,-349,-707
2/17/2015 20:45,4096,3587,15875,3243,2903,15874,974,-331,-716,974,-331,-716
2/17/2015 21:00,4608,5120,15874,4098,4353,15532,984,-351,-701,984,-351,-701
2/17/2015 21:15,4096,3584,16384,2903,2304,16044,1053,-338,-714,1053,-338,-714
2/17/2015 21:30,4355,5376,16128,3756,4352,15616,1021,-285,-747,1021,-285,-747
2/17/2015 21:45,3841,3841,16131,3413,2476,16130,960,-279,-743,960,-279,-743
2/17/2015 22:00,3073,4611,15875,2902,4609,15703,1014,-301,-739,1014,-301,-739
2/17/2015 22:15,3587,3841,16131,2561,2988,16044,1007,-282,-745,1007,-282,-745
2/17/2015 22:30,3074,3586,16130,2988,2220,16044,990,-330,-720,990,-330,-720
2/17/2015 22:45,4097,5888,15874,3073,4523,15617,935,-337,-706,935,-337,-706
2/17/2015 23:00,5123,5123,16386,3842,3672,15703,1004,-308,-738,1004,-308,-738
2/17/2015 23:15,3586,2817,16385,2135,1452,16130,1054,-289,-746,1054,-289,-746
2/17/2015 23:30,3587,3586,16384,3074,2902,16129,971,-303,-732,971,-303,-732
2/17/2015 23:45,4610,4864,16131,4098,3499,15873,968,-315,-725,968,-315,-725
2/18/2015 0:00,4355,3842,16384,3158,3245,16043,1038,-392,-675,1038,-392,-675
2/18/2015 0:15,5120,5377,15873,4438,4353,15532,1024,-357,-705,1024,-357,-705
2/18/2015 0:30,5378,5377,15875,4865,4438,15447,1019,-308,-735,1019,-308,-735
2/18/2015 0:45,2816,4099,16130,2475,3500,15958,1085,-299,-743,1085,-299,-743
2/18/2015 1:00,3587,4353,15875,3159,4352,15788,969,-331,-713,969,-331,-713
2/18/2015 1:15,3840,4864,15619,3670,4438,15617,1023,-311,-736,1023,-311,-736
2/18/2015 1:30,2819,3331,16386,2050,2390,16215,1039,-259,-764,1039,-259,-764
2/18/2015 1:45,3074,3584,16131,2648,2988,16044,1004,-312,-734,1004,-312,-734
2/18/2015 2:00,4355,4608,15874,3841,4352,15787,1074,-343,-714,1074,-343,-714
2/18/2015 2:15,4098,3842,16384,2903,2818,16043,984,-333,-716,984,-333,-716
2/18/2015 2:30,3073,4352,16386,2305,2560,16129,1047,-353,-709,1047,-353,-709
2/18/2015 2:45,3587,2560,16387,2733,2048,16215,1063,-303,-741,1063,-303,-741
2/18/2015 3:00,3585,3585,16128,3157,3074,15959,1065,-348,-712,1065,-348,-712
2/18/2015 3:15,4865,6147,16128,4098,4781,15446,909,-214,-759,909,-214,-759
2/18/2015 3:30,3074,4608,16385,2476,2731,16129,1037,-377,-688,1037,-377,-688
2/18/2015 3:45,4096,4099,16131,2902,3074,15874,996,-336,-717,996,-336,-717
2/18/2015 4:00,3843,3585,15874,3501,3158,15873,1001,-334,-720,1001,-334,-720
2/18/2015 4:15,2816,2562,16386,2304,2221,16215,941,-337,-705,941,-337,-705
2/18/2015 4:30,2561,2563,16386,2048,1623,16384,1002,-342,-712,1002,-342,-712
2/18/2015 4:45,3075,3075,16386,2647,1964,16300,1062,-353,-708,1062,-353,-708
2/18/2015 5:00,3328,3329,16385,2561,1879,16214,1048,-354,-707,1048,-354,-707
2/18/2015 5:15,2049,2562,16386,1195,769,16385,1073,-305,-740,1073,-305,-740
2/18/2015 5:30,1537,2050,16387,1451,683,16386,1101,-354,-702,1101,-354,-702
2/18/2015 5:45,1537,1283,16387,855,428,16386,1079,-365,-699,1079,-365,-699
2/18/2015 6:00,2307,3328,16387,1795,1877,16301,1070,-385,-682,1070,-385,-682
2/18/2015 6:15,3842,2562,16387,2988,1793,16215,1056,-304,-740,1056,-304,-740
2/18/2015 6:30,2818,1794,16386,2561,1367,16385,1091,-315,-735,1091,-315,-735
2/18/2015 6:45,2051,1539,16387,1793,940,16386,1060,-338,-721,1060,-338,-721
2/18/2015 7:00,1795,1027,16386,1026,941,16385,1058,-319,-730,1058,-319,-730
2/18/2015 7:15,2561,1024,16387,1110,427,16385,1071,-370,-695,1071,-370,-695
2/18/2015 7:30,1537,259,16386,1281,-84,16386,1083,-329,-724,1083,-329,-724
2/18/2015 7:45,3328,2818,16384,2389,1964,16299,1081,-382,-685,1081,-382,-685
2/18/2015 8:00,1538,769,16387,1025,428,16386,1083,-394,-675,1083,-394,-675
2/18/2015 8:15,3072,1027,16387,2389,685,16386,1076,-419,-649,1076,-419,-649
2/18/2015 8:30,2561,1026,16386,1964,513,16385,1110,-332,-717,1110,-332,-717
2/18/2015 8:45,1537,771,16387,1536,514,16385,1096,-388,-677,1096,-388,-677
