xa,ya,za,xm,ym,zm
-0.879959452,2.162914683,1038.87323,24013.0382,6611.47415,-30516.19695
-2.826368452,1.208911683,1038.873315,24259.14948,6855.465638,-30604.44076
1.069634548,0.248623683,1037.879545,24254.57322,6452.793672,-30694.27684
0.098691548,-1.663735317,1035.896019,24419.3933,6534.714366,-30602.46203
0.096398548,1.202944683,1034.907261,24334.11048,6131.19482,-30602.76348
0.095060548,1.205365683,1037.880798,24256.63241,6775.129796,-30784.99738
-1.853174452,2.163020683,1037.882497,24252.94605,6372.347523,-30784.50602
0.091896548,3.119444683,1040.855949,24497.88804,6293.892581,-30691.70184
-7.694652452,0.259261683,1040.857096,24583.78135,6374.745084,-30329.6975
-7.690150452,-1.657238317,1034.908408,24422.64764,6695.606662,-30422.00368
-9.641103452,1.213688683,1036.894079,24586.73045,6696.970902,-30330.09059
-9.640636452,0.258666683,1037.884451,24829.30799,6457.513356,-30327.41732
-11.58386045,-3.563630317,1036.890936,24751.70315,6698.224835,-30147.85006
-18.39581445,-8.334770317,1038.872381,24839.65566,7101.413462,-29876.56626
-21.31410045,-9.291088317,1034.908196,24753.1777,6859.337744,-30148.0466
-25.20643045,-13.10833132,1037.880289,25087.11472,7103.294362,-29603.20546
-24.22822545,-16.93417432,1035.894257,25006.40816,7102.446783,-29513.67082
-23.25868345,-12.15674932,1034.906667,25414.23781,7186.799907,-29600.13246
-39.79767145,-26.47785632,1035.893323,25587.93102,7751.507798,-29057.27003
-38.81534745,-35.08203732,1034.894435,25673.21384,8155.027343,-29056.96858
-37.84030645,-36.99380132,1035.883554,25512.38537,8314.555401,-28968.42331
-33.94521645,-36.99826032,1034.890591,25100.25886,8150.087046,-29243.1732
-63.13175445,-61.82161732,1035.874168,26180.38619,9205.692134,-28240.54218
-49.50967245,-50.36767932,1031.912892,25845.27987,8639.289085,-28604.33533
-73.82652545,-77.10645232,1033.883804,26516.53503,9691.318115,-27695.99584
-57.28479845,-65.65283232,1032.894727,26264.34709,9367.432009,-28149.61845
-77.71983145,-77.10522132,1030.912051,26682.82966,9934.351718,-27604.37758
-74.76963245,-107.6944883,1030.884889,26208.75951,11137.72337,-27158.97133
-127.3433125,-107.6524493,1021.988362,27852.4099,11070.36808,-25878.43241
-119.5516895,-112.4348633,1026.936654,27441.75793,11067.01264,-26153.37885
-115.6793825,-90.45202732,1029.926968,27756.77941,10022.94843,-26329.58493
-123.4385625,-121.0328653,1027.922354,27615.14589,11793.05405,-25791.36787
-137.0657395,-123.8899913,1024.95264,27863.06282,11552.93467,-25246.7299
-100.0994475,-91.42327132,1028.927846,27101.03283,10178.71469,-26787.76126
-114.6929815,-101.9261163,1025.952122,27272.51422,10501.75322,-26244.60402
-135.1458075,-95.21694732,1024.975958,28172.16026,10348.30908,-25874.37668
-116.6539565,-89.49528532,1029.928221,27675.03033,10102.87792,-26420.80347
-76.73385545,-89.53271832,1029.909935,26362.06262,10253.29753,-27336.95959
-102.0814425,-56.05415832,1030.940955,27488.93026,8571.9338,-27323.79641
-102.0659425,-71.34903632,1028.945685,27254.03069,9455.622369,-27146.60097
-95.26715345,-56.05812832,1033.91137,27324.11018,8490.013106,-27415.61123
-111.7925305,-80.89981032,1026.959717,27919.81969,10105.08974,-26418.42501
-112.7698225,-78.02979632,1028.944942,27589.59489,9780.025136,-26511.53064
-68.01606845,-43.65872232,1032.918194,26171.97094,8480.904655,-28420.31262
-81.64458345,-46.51342732,1032.922017,26829.34469,8405.584546,-27871.90711
-68.01148245,-49.39208232,1034.89571,26419.27737,8563.452315,-28237.37754
-51.47839745,-30.28940932,1036.886626,26080.91671,7836.15697,-28781.62905
-39.79491145,-30.29955832,1037.872453,25671.15464,7832.691219,-28966.24804
-28.12467445,-15.97307932,1037.879206,25329.69227,6863.836816,-29600.53218
-20.33678745,-13.11531732,1034.904522,25166.93138,7104.252247,-29783.06754
-31.04429845,-16.92697632,1036.888558,25494.63912,7348.981008,-29870.51853
-24.23049745,-15.02170932,1036.88705,24920.36222,7102.261041,-29966.10089
-19.36675745,-10.24712932,1036.888855,25086.0722,7184.071429,-29783.95863
-11.58067545,-6.431924317,1035.897336,24588.05237,6938.750572,-30420.71286
-9.632907452,-6.434557317,1034.905265,24589.09489,6857.973505,-30239.95969
-10.60837345,-5.476201317,1036.888876,24666.39448,6778.595547,-30600.37839
-11.58383945,-4.517845317,1038.872487,24913.11626,6699.919993,-30326.91932
-13.53120345,-2.607589317,1034.910277,24752.71982,7101.338026,-30419.32377
-14.49707245,-12.16254532,1037.87619,24755.54214,7020.340347,-30057.9157
-15.47846245,-5.468408317,1040.855822,24756.43204,7020.230041,-29967.58825
-17.41763045,-11.20639832,1034.904798,24834.77415,6860.075017,-30147.25379
-21.30996045,-15.02364132,1037.876891,25163.37179,7104.693471,-30144.37733
-25.20373345,-14.06738832,1033.914766,25248.37521,7185.65628,-29872.70044
-22.27954445,-17.89263632,1034.901379,24929.08272,7665.714998,-29605.479
-27.14874145,-17.88645732,1036.885967,25091.84361,7425.299568,-29422.94365
-28.12102245,-19.79639532,1037.875978,25171.50764,7506.924213,-29693.23145
-28.11331445,-25.53540432,1032.915241,25176.23653,7828.929419,-29512.96964
-26.16550445,-27.44646732,1035.886272,25179.49087,7989.821716,-29332.51129
-27.13642645,-30.31304132,1035.884297,25339.42944,7830.403965,-29511.38401
-31.99925345,-36.04345032,1035.881685,25426.64468,8153.036137,-29240.00193
-31.02102745,-40.82350832,1035.877204,25429.74639,8394.595195,-29149.9693
-31.98649245,-48.47084132,1033.888836,25432.26346,8474.931037,-28969.41268
-31.01329845,-47.51673232,1032.898018,25187.32147,8553.38598,-29062.21685
-39.75709545,-66.62670932,1030.903534,25523.90234,9280.901937,-28698.62024
-48.52824045,-58.97024632,1032.896362,25684.14615,8960.150664,-28696.64151
-37.80565445,-71.40687332,1031.889786,25444.36507,9602.500789,-28790.1336
-60.20302145,-69.47179532,1034.875195,25940.17309,9606.152282,-28153.08454
-41.69573345,-76.18236632,1031.887535,25365.13306,9762.766119,-28700.79551
-50.45774845,-78.08419332,1033.872293,25776.98018,9604.677737,-28154.67018
-49.50050045,-61.83439932,1035.867924,25933.81703,9203.700928,-28423.57553
-68.94545945,-89.53840832,1031.888725,26195.1575,10332.93097,-27790.28075
-85.49497845,-91.43615932,1029.912335,26770.78217,10337.54035,-27333.09378
-83.57041845,-70.40490532,1035.876271,26924.66993,9614.337718,-27601.60603
-63.11901445,-73.29479332,1031.899768,26104.99317,9688.072976,-28061.26973
-55.34751945,-55.14053932,1032.902712,25853.11047,9202.853349,-28334.0409
-40.74532245,-53.24096232,1034.879994,25274.38409,8956.684913,-28881.2605
-72.86658045,-61.81571532,1031.913912,26184.09841,9124.584149,-27788.80666
-50.48375845,-51.32017432,1034.886068,25762.79352,8638.662119,-28695.4556
-28.10002345,-41.78046232,1037.857417,25345.63287,8313.52208,-29331.31874
-28.10369645,-37.00293132,1035.879094,25017.46725,8310.793601,-29515.14492
-21.28579745,-38.92178732,1034.883179,24771.05072,8228.135635,-29607.75255
-18.36755345,-36.05703932,1034.884262,24847.61304,8068.201223,-29968.07298
-20.32264645,-27.45355932,1033.901238,24930.55727,7826.827907,-29605.67555
-18.38216145,-20.76377532,1034.897174,24923.31131,7424.486859,-29966.49398
-15.46209145,-19.81068532,1034.896643,24516.95621,7501.246644,-29880.22889
-8.654172452,-14.07806732,1039.854258,24677.0474,7261.162132,-29968.67589
-10.60380845,-10.25534632,1036.884841,24348.14451,7177.877199,-30152.40379
-6.718740452,-0.699901317,1037.882306,24501.72702,6616.008093,-30601.76748
-12.55707545,-3.563524317,1035.900203,24746.82164,6456.88639,-30418.53759
-5.746905452,1.210843683,1037.883474,24335.27977,6453.641251,-30783.81147
-3.795081452,-0.707482317,1031.933894,24420.13057,6615.27082,-30602.5603
-2.824117452,0.250661683,1035.898971,24340.31391,6614.312935,-30422.69822
-4.768275452,-1.661591317,1032.924712,24665.80983,6617.372332,-30509.8544
-5.735503452,-10.25991132,1036.882611,24180.80737,7015.620662,-30424.77522
-5.734144452,-11.21654732,1035.890625,24590.56943,7019.086414,-30240.15623
-3.788627452,-10.26093032,1037.872898,24506.45591,6938.013299,-30421.50568
-6.708718452,-10.25980532,1035.891878,24344.00027,7017.095208,-30423.18959
-7.684672452,-7.392212317,1034.903566,24261.0819,6774.578265,-30333.36014
-3.795973452,-0.705868317,1033.916252,24422.64764,6695.606662,-30422.00368
-11.58383945,-4.517845317,1038.872487,24749.18608,6617.888993,-30328.40668
-9.637897452,-2.608820317,1037.88203,24587.34095,6374.303859,-29968.38771
-12.55616245,-4.519353317,1035.899396,24752.59305,6698.114529,-30057.52261
-22.29275145,-5.464438317,1037.885407,25082.97048,6942.512371,-29873.99126
-16.44490345,-9.297267317,1032.923608,24671.12337,7100.600753,-30420.11659
-21.31044845,-13.11440432,1034.904968,25002.26392,6941.664792,-29784.45663
-20.33491945,-16.93540532,1038.86601,25004.75514,7505.890892,-30056.12688
-19.35399645,-22.67452032,1034.896006,24844.23192,7504.085429,-29786.73017
-24.21724845,-29.35833732,1037.866124,25012.45897,7666.231659,-29424.03128
-20.31899445,-31.27687532,1033.89801,25008.4415,7908.673165,-30056.61825
-52.42929645,-51.32157632,1030.922244,26174.61478,8964.463995,-28601.55715
-53.40881845,-48.44752732,1037.863364,26007.58288,8640.873937,-28693.07715
-39.76796745,-58.97362132,1038.839422,25108.67411,8874.874525,-29063.40276
-54.37337045,-57.05068932,1035.874189,25930.28329,8720.251894,-28332.65844
-62.14673345,-71.38485532,1030.909757,26021.61692,9687.556315,-28242.71745
-97.18485545,-84.73520732,1028.932157,26935.32285,10096.9043,-26969.90353
-80.62028245,-98.13152732,1029.904456,26526.57745,10496.55174,-27425.99623
-122.4516945,-133.4619763,1024.93788,27702.36113,12115.68622,-25519.9858
-101.0667385,-97.15894632,1026.941092,27186.9003,10743.45745,-26877.9838
-117.6103125,-105.7466933,1025.950232,27604.3662,10907.26397,-26061.26922
-109.8086675,-120.0890113,1028.908096,27032.42789,11305.43686,-26518.94755
-103.0053975,-105.7603883,1025.943542,27194.4515,10984.46498,-26336.31393
-128.3141925,-112.4274533,1025.949489,27610.29023,11067.82535,-25609.82852
-114.6970795,-98.10199332,1026.946529,27680.34386,10586.10634,-26331.06566
-127.3469435,-104.7833483,1023.973141,27933.42171,10909.88214,-25787.1156
-88.40458045,-101.9499603,1026.931259,26695.6944,10658.58767,-26972.96989
-106.8950095,-111.4909033,1026.931663,27031.84324,11144.21365,-26428.42356
-113.7179825,-101.9294503,1022.978139,27195.49402,10903.68791,-26155.56076
-97.17753045,-93.33605432,1030.907252,27183.06131,10421.34194,-26967.91816
-101.0926855,-73.25757232,1033.89952,27254.18332,9374.955609,-27056.17525
-88.42279845,-84.74181032,1030.910501,26606.41997,10013.61937,-27153.63142
-101.0945535,-69.43748432,1029.938032,27335.62715,9456.359642,-27145.80815
-79.66624045,-78.05922432,1030.912136,26518.00958,9852.431024,-27696.19239
-60.20990045,-60.87175532,1031.908921,26016.30338,9204.327894,-28332.45526
-46.59641845,-43.67719432,1034.89074,25680.30717,8638.035152,-28786.57587
-46.60049545,-40.80728632,1037.866698,25762.05625,8558.105664,-28695.35733
-35.90256045,-27.43653032,1036.881911,25502.0377,7670.655295,-29419.27438
-32.00793745,-26.48596732,1034.898576,25341.05661,7910.850113,-29421.15483
-20.33585345,-15.02536132,1036.885266,25000.91615,7183.77538,-30146.06124
-17.41988145,-10.24814832,1037.879142,24834.77415,6860.075017,-30147.25379
-9.639702452,-1.651377317,1039.865195,24420.43582,6453.937299,-30421.70886
-8.666104452,1.210354683,1033.920096,24420.2832,6534.604059,-30512.13458
-5.746438452,0.255821683,1038.873846,24498.77793,6293.782275,-30601.37439
-8.665637452,0.255332683,1034.910468,24664.18266,6536.926184,-30600.08358
-4.776408452,3.124009683,1040.858179,24337.2122,6372.753878,-30512.73085
-0.879088452,3.115515683,1034.909321,24252.94605,6372.347523,-30784.50602
-3.795973452,-0.705868317,1033.916252,24254.57322,6452.793672,-30694.27684
-1.850923452,1.204770683,1034.908153,24501.5744,6696.674854,-30692.19321
-3.795952452,-1.660083317,1035.897803,24419.97794,6695.937581,-30692.98602
-5.741427452,-4.524130317,1037.878632,24346.51734,7097.43105,-30242.63296
-3.797778452,0.251574683,1035.899417,24259.3021,6774.798878,-30514.01504
-2.819573452,-3.574268317,1033.913385,24262.70907,6855.024414,-30243.13096
-6.714196452,-4.524831317,1035.89672,24505.13399,6696.233629,-30330.88341
-9.634245452,-6.432136317,1037.878802,24670.69134,6858.710777,-30239.16687
-5.743211452,-4.520902317,1041.843348,24668.91155,6858.93139,-30419.82177
-11.58475245,-3.562016317,1038.873294,24507.65106,6776.569471,-30150.32679
-12.55707545,-3.563524317,1035.900203,24830.93516,6537.959505,-30237.18814
-17.42442545,-6.423218317,1039.864728,25002.26392,6941.664792,-29784.45663
-20.33999345,-9.292808317,1033.916571,24918.73505,7021.814892,-30056.33006
-20.34135245,-8.336172317,1034.908557,25000.48413,6941.885405,-29965.11152
-19.36629045,-11.20215132,1037.879227,24759.10173,7019.899123,-29696.6059
-23.25044545,-21.71342532,1036.880955,25255.46854,7668.664089,-29602.30773
-25.19277745,-25.53733632,1033.905082,25174.76198,7667.81651,-29512.7731
-24.21822445,-25.53986332,1031.922278,25091.38573,7667.29985,-29694.22081
-31.02557145,-36.99857832,1037.86279,25508.24113,8153.77341,-29239.20911
-33.94383645,-38.90911132,1035.880156,25266.70611,8312.453889,-29061.12922
-43.67679445,-42.72329732,1035.881388,25920.95229,8479.46498,-29054.98322
-48.54055545,-46.54366232,1033.898032,25925.68118,8801.470186,-28874.72141
-67.03416945,-53.21631132,1034.892036,26340.78263,8804.2741,-28148.13773
-57.28662445,-63.74117432,1032.896341,25933.38501,8961.810952,-28242.62581
-58.25531645,-66.61178332,1027.938471,26018.66783,9365.330497,-28242.32436
-52.42290545,-58.01237932,1030.916595,25603.59222,8878.636325,-28516.68116
-58.26438345,-59.91613832,1033.891194,26174.61478,8964.463995,-28601.55715
-55.34979145,-53.22807432,1033.895505,26171.08104,8481.014961,-28510.64007
-57.29254845,-58.00539332,1033.892362,26015.56611,9123.77144,-28332.35699
-49.50918445,-52.27691632,1034.884815,25765.74261,8960.887937,-28695.84869
-45.63006145,-36.03147532,1034.89675,25837.29664,8156.391583,-28965.05549
-44.64221745,-52.27906032,1037.856122,25275.42661,8875.907846,-28700.50733
-59.24534845,-52.26859332,1033.898096,26256.51648,8803.867746,-28419.91289
-45.61910545,-47.50142332,1034.887066,25765.61584,8557.66444,-28334.04753
-24.22457345,-20.75749032,1035.891029,25009.20463,7505.339362,-29604.48964
-31.02971145,-31.26602532,1034.894095,25340.90398,7991.516874,-29511.58055
-20.31944045,-31.27606832,1034.889189,24931.72656,8149.274338,-29786.72354
-17.40941345,-19.80885932,1034.897535,24840.08768,7343.303438,-30057.51597
-22.27861045,-19.80268032,1036.882123,24924.50646,7263.043032,-29695.31509
-15.46024445,-22.67655832,1036.87658,24678.2167,7583.608562,-30149.72388
-16.44123045,-14.07479832,1034.901931,24673.05579,7019.71338,-30149.03597
-13.52706345,-8.340142317,1037.878972,24509.55763,7179.572356,-30331.47305
-5.738242452,-7.392424317,1036.885032,24509.71025,7098.905596,-30241.04733
-7.693739452,-0.696567317,1040.856289,24257.67493,6694.352729,-30604.24421
-2.821845452,-1.661803317,1034.906178,24342.3731,6936.649059,-30513.41876
-4.769592452,-2.613385317,1037.8798,24259.60735,6613.465356,-30333.16359
-7.684672452,-7.392212317,1034.903566,24425.31733,6695.275744,-30151.02133
-4.760462452,-12.17167532,1037.87173,24347.40724,7097.320744,-30152.30551
-8.653322452,-12.17125132,1033.908798,24345.3222,7258.874878,-30513.81185
-6.704599452,-15.03814332,1036.879022,24591.89135,7260.866084,-30330.7785
-5.736437452,-8.349867317,1034.901867,24341.63583,6856.092605,-30513.32049
-3.785421452,-14.08343932,1038.860849,24510.2949,7260.128811,-30331.57132
-5.730492452,-15.03986332,1035.887397,24594.56105,7260.535165,-30059.79615
-7.680107452,-12.17135732,1034.899531,24426.02875,7259.722456,-30603.34648
-8.659267452,-5.481255317,1032.923268,24510.0155,6937.572074,-30060.19588
-7.690150452,-1.657238317,1034.908408,24421.17309,6534.493753,-30421.80713
-12.55484545,-3.567559317,1030.944308,24670.1067,6697.487562,-30148.64288
-19.36675745,-10.24712932,1036.888855,24842.60475,7423.63928,-29876.95935
-18.39672745,-7.378941317,1038.873188,24836.40132,6940.521165,-30057.02461
-19.37038845,-7.378028317,1038.873634,24918.73505,7021.814892,-30056.33006
-18.38857345,-13.11875732,1032.921272,24677.9373,7261.051826,-29878.34844
-22.27769745,-20.75850932,1036.881316,24925.981,7424.155941,-29695.51163
-22.27816445,-19.80348732,1035.890944,24924.78586,7585.599768,-29966.69052
-28.10686045,-35.08885232,1038.854245,25096.11462,7989.305056,-29513.95901
-40.76449545,-33.16855332,1034.896941,25510.02093,8153.552798,-29058.55422
-37.83119745,-45.59787632,1033.893933,25349.77711,8474.304071,-29060.53294
-59.24443545,-53.22442232,1033.897289,26171.81831,8561.571416,-28510.73834
-65.08003145,-58.95553232,1031.912765,26341.21466,9046.164076,-28329.08744
-68.00192745,-57.99696432,1031.91491,26343.14708,8965.276703,-28058.00682
-82.58446345,-81.87818732,1032.892604,26603.75027,10013.95029,-27424.61377
-96.21939045,-77.08787432,1030.920525,27257.28503,9616.514666,-26966.14262
-104.0000155,-85.68383832,1029.925651,27104.13455,10420.27375,-26697.72863
-99.09015845,-129.6557303,1030.877478,27118.90585,11547.51258,-26247.46721
-113.7197665,-101.9262223,1026.942855,27434.81723,10503.33807,-26333.34584
-96.19246745,-104.8077223,1029.905943,26864.81134,10820.62359,-26519.94355
-100.0930565,-98.11407432,1028.922197,27351.13573,10664.15493,-26695.645
-98.14940745,-93.33836932,1026.942982,27021.49557,10500.31354,-26879.27462
-102.0316945,-107.6697313,1029.906198,27111.07525,10983.94832,-26517.76164
-68.93450345,-101.0083563,1031.879041,26282.37274,10655.56314,-27518.89867
-91.32465045,-102.9030503,1026.93179,26940.33114,10741.46624,-27061.01716
-100.0985345,-92.37910032,1028.927039,26939.74649,10580.24303,-26970.49316
-88.41961345,-87.61010432,1029.916901,26609.06381,10497.17871,-27334.87596
-110.8042615,-96.19398732,1026.946359,27352.61027,10825.26784,-26695.84154
-108.8715055,-82.81097932,1030.921481,27590.02691,10021.91511,-26692.48036
-98.14622245,-96.20666332,1025.949382,27183.64595,10582.56515,-27058.44216
-108.8660485,-87.59173832,1028.935088,27429.04582,10262.10993,-26694.36082
-69.93326145,-75.19925332,1032.892455,26512.97544,9691.75934,-28057.30564
-81.63543245,-57.02593232,1034.895498,27157.20505,8569.646546,-27868.93238
-96.22852045,-67.52958432,1030.928595,27169.91717,9374.549254,-27327.95041
-81.62679045,-64.67498532,1031.915505,26999.4783,8970.733661,-27690.35448
-54.37795645,-51.31732932,1033.896673,26170.19114,8481.125267,-28600.96752
-67.02826645,-57.99787732,1031.914464,26261.55062,8964.539431,-28058.79964
-56.33164845,-45.57891532,1035.884765,26169.6065,8319.902052,-28510.44352
-48.55015245,-36.03035032,1032.91573,26003.15925,8157.53521,-28692.48751
-48.55284945,-35.07129332,1036.881253,25837.44927,8075.724822,-28874.62977
-32.00611145,-28.39762532,1034.896962,25421.17852,7750.474477,-29420.16547
-32.97792545,-31.26258532,1036.877345,25342.25176,7749.406286,-29149.97594
-30.06656045,-19.79779732,1033.912154,25170.03309,7345.811304,-29693.0349
-32.98616345,-21.70590932,1034.903057,25502.0377,7670.655295,-29419.27438
-25.20052745,-17.88989732,1034.902717,25006.84019,7344.336759,-29694.62054
-23.25137945,-19.80338132,1034.900211,25172.98219,7668.037123,-29693.428
-30.06469245,-23.61788532,1037.873642,25174.32996,7425.926534,-29331.82338
-24.22775845,-17.88919632,1036.884629,25091.69098,7505.966328,-29513.36937
-28.11649945,-22.66711032,1033.908841,25258.13823,7668.333171,-29331.32538
-27.14145845,-24.57887432,1034.89796,25338.69216,7749.84751,-29511.28573
-24.21682345,-28.40492932,1034.893394,24932.18444,7907.274056,-29515.44637
-37.84941545,-28.38972632,1037.873175,25343.7263,7910.519195,-29150.17248
-25.19137645,-28.40240232,1036.876198,25094.7927,7747.525386,-29423.33674
-30.05467045,-33.17778932,1035.883214,25014.67079,7907.901022,-29424.3261
-35.89024545,-39.86311432,1035.880241,25344.8956,8232.965625,-29331.22047
-32.96879545,-40.82087532,1036.869275,25265.96884,8231.897434,-29061.03094
-50.49789945,-36.98193232,1035.889352,25761.4716,8396.882449,-28604.83333
-46.59187445,-47.50212432,1032.905154,25683.56151,8798.927449,-28606.11752
-49.51557545,-45.58611332,1034.890464,25841.72028,8639.73031,-28965.64513
-38.78341345,-67.58183732,1032.884639,25524.20759,9119.568416,-28517.76879
-50.47008445,-64.70339432,1032.892412,25443.04315,9360.721119,-28699.51133
-52.41649345,-65.65739732,1032.892497,26182.29276,9608.695019,-28421.68844
-51.44510445,-63.74584532,1033.884844,25772.83594,9443.895746,-28425.45598
-69.93873945,-69.46427932,1032.897297,26269.96587,9689.326909,-27879.0292
-77.72259145,-73.28351932,1028.932921,26437.45565,9770.916685,-27516.23204
-79.68585945,-57.98600832,1031.920262,26596.96219,9369.608957,-27514.15504
-79.64205645,-102.9115853,1029.899975,26371.21515,11058.64146,-27157.28742
-69.91232545,-94.32067532,1026.929241,26199.30174,10493.71296,-27519.49495
-91.33877045,-89.51902332,1029.916625,26853.1159,10418.83407,-27332.39923
-113.7266245,-94.28039732,1025.958132,27596.38297,10424.36647,-26421.98938
-76.71971445,-103.8709603,1028.906651,26287.5595,10735.56806,-27067.3597
-64.07760045,-89.54216632,1032.877674,25948.89359,10169.60624,-27792.46266
-75.75654245,-93.35694732,1029.906261,26365.90161,10575.41304,-27247.02524
-96.20707545,-89.51445832,1029.918855,26857.26014,10579.61606,-27061.61343
-80.63170545,-85.70655732,1028.923768,26605.96209,10255.61965,-27424.90859
-52.39961345,-82.86312632,1031.886792,25864.62744,10169.19989,-28064.23782
-51.42686545,-81.90821032,1031.887153,25941.64763,9767.265191,-28153.28109
-52.41012345,-71.39398532,1030.905297,25532.62284,9844.355894,-28337.99835
-48.51545845,-72.35185232,1032.885064,25937.65602,9525.81644,-28333.64117
-52.41052745,-73.30160832,1035.859578,25612.74475,9683.980258,-28337.00899
-46.58635445,-55.14552832,1036.863414,25518.43618,8878.340277,-28878.78377
-40.74075745,-58.02010732,1034.875959,25437.42437,9038.826219,-28970.10059
-36.85114545,-52.28959232,1033.887838,25436.10245,8797.046549,-28879.47832
-31.02149445,-39.86848632,1034.886832,25430.33104,8555.81841,-29240.4933
-22.26994745,-28.40594832,1035.883681,25010.8318,7585.78551,-29514.26046
-22.27362045,-23.62841732,1033.905358,24848.22354,7745.53418,-29606.37009
-23.25273845,-18.84674532,1035.892197,24927.45555,7585.26885,-29695.70818
-20.33903845,-12.15706732,1037.878866,25004.32312,7264.000917,-29875.17717
-18.39265045,-10.24884932,1035.89723,24676.46275,7099.938917,-29878.15189
-17.42172845,-7.382275317,1035.899205,24671.73387,6777.933711,-30058.4137
-15.47667845,-5.471636317,1036.891106,24750.96588,6617.66838,-30147.75179
-14.50301745,-5.472549317,1036.89066,24669.2168,6697.597868,-30238.97033
-14.49940745,-7.387435317,1032.92433,24915.63333,6780.255835,-30146.36269
-4.770080452,-0.704148317,1034.907877,24419.69855,6373.380844,-30421.61059
-6.715555452,-3.568195317,1036.888706,24665.80983,6617.372332,-30509.8544
-7.691934452,-1.654010317,1038.873124,24341.94108,6694.759084,-30332.46905
-8.657887452,-7.392106317,1033.912833,24751.24527,6940.225117,-30419.12722
-8.657399452,-9.301343317,1036.884756,24343.56825,6775.205232,-30242.23987
-9.631527452,-8.345408317,1035.89483,24589.67954,7019.19672,-30330.48368
-10.60427545,-9.300324317,1035.894469,24425.4441,7098.499241,-30512.82249
-11.57929545,-8.342775317,1036.886901,24751.24527,6940.225117,-30419.12722
-8.661051452,-5.478027317,1036.887984,24670.69134,6858.710777,-30239.16687
-16.44169745,-13.11977632,1033.911559,25003.58584,7183.444462,-29875.07889
-20.33676645,-14.06953232,1036.886073,24840.97758,7343.193132,-29967.18852
-24.22506145,-18.84825332,1032.919106,25253.99399,7507.55118,-29602.11118
-28.11830445,-21.70966732,1035.892006,25415.25448,7589.913098,-29871.60617
-30.05337445,-31.27178032,1028.946575,25419.24609,7831.36185,-29691.24609
-32.98384945,-25.52680432,1037.873366,25178.16895,7748.042046,-29241.88902
-35.89343045,-36.99482032,1036.873841,25676.16293,8477.253161,-29057.36167
-43.67269645,-46.54742032,1034.886981,25758.06463,8316.656913,-28875.71741
-52.43519945,-46.54001032,1033.899816,25761.31897,8477.54921,-28695.25906
-55.34843245,-54.18471032,1032.903519,26011.5745,8882.322688,-28512.71707
-69.93876045,-68.51006432,1030.915746,26186.1576,9446.920273,-27879.5272
-61.17804145,-68.51424632,1035.867627,26184.96245,9608.3641,-28150.70609
-67.98411345,-77.11273732,1032.889949,26192.05578,10091.37191,-27880.31338
-92.32292045,-79.00318432,1030.917127,26932.80578,10016.56846,-27150.46015
-86.45908445,-100.0401283,1026.931981,26612.90279,10819.29422,-27244.9416
-100.1167945,-73.26252032,1028.943179,27095.26142,9937.486551,-27148.77624
-99.12075445,-97.15835132,1029.913737,27104.87182,10500.8302,-26697.82691
-107.8832365,-98.10515632,1030.908123,27353.80542,10663.82401,-26424.66265
-97.17113945,-100.0268573,1030.901603,27104.26132,10823.49724,-27059.52979
-92.30971345,-91.43138232,1027.933099,27015.41891,10420.41892,-27421.14104
-87.43227845,-100.9942373,1027.922799,26775.51106,10659.54555,-27152.83197
-79.64617545,-98.13324732,1028.912831,26203.44598,10654.49495,-27248.70915
-76.72334545,-101.0018593,1030.89143,26283.26263,10655.45283,-27428.57123
-77.69791945,-100.0451173,1030.892683,26691.55016,10497.80568,-27243.75569
-75.76289145,-88.57457432,1033.875012,26362.06262,10253.29753,-27336.95959
-104.9700245,-89.50624132,1029.922869,27021.06355,10258.42357,-26698.32491
-73.80191645,-101.0054053,1029.898913,26285.04243,10655.23222,-27247.91633
-76.73521445,-88.57608232,1030.901921,26437.88767,10012.80666,-27697.18175
-103.0359515,-75.17143932,1028.942903,27339.61876,9697.808393,-26965.44807
-75.77431445,-76.14960432,1032.894324,26519.0521,9771.653957,-27515.43922
-62.14582045,-72.34068432,1030.90895,26266.40628,9689.768134,-28240.33899
-70.90649745,-74.24493232,1029.920171,26270.70314,9769.883364,-27879.12747
-78.70079645,-69.45767632,1030.918953,26513.00129,9207.869082,-27605.07876
-59.23530545,-62.78271232,1033.889219,26100.41691,9285.401009,-28151.10582
-67.02187545,-64.68868032,1031.908815,26182.75063,9366.694737,-28150.41127
-59.23897845,-58.00518132,1031.910896,26262.13527,9125.762646,-28149.32364
-64.10496945,-61.82151132,1034.883435,26342.53658,9287.943746,-28419.70971
-61.19175745,-53.22259632,1033.898181,26261.24537,9125.872952,-28239.65108
-56.32893045,-47.49218732,1033.900793,26087.85742,8399.83154,-28601.66206
-46.59457145,-46.54306732,1036.870677,25839.50846,8398.060946,-28965.35031
-53.41752345,-37.93582932,1034.898704,25924.96976,8237.023473,-28422.39625
-52.44297045,-37.93835632,1032.9159,25839.22906,8075.50421,-28693.97487
-46.60325545,-36.98558432,1035.887568,25915.94401,7834.903037,-28963.86959
-44.64820445,-43.68063432,1032.90749,25676.46818,8315.91964,-28876.51023
-36.86711245,-36.03969232,1034.892736,25592.9393,8396.06974,-29148.38366
-46.60554845,-34.11890432,1034.89881,25592.81253,7992.846243,-28786.58251
-44.66325845,-28.38656332,1033.911581,25750.38665,7672.425889,-29055.58613
